feature_id,?
L10_F116205,0.017897091722595078
L10_F41460,0.020134228187919462
L10_F56424,0.017897091722595078
L10_F72085,0.020134228187919462
L10_F9316,0.017897091722595078
L11_F134274,0.008948545861297539
L11_F9723,0.008948545861297539
L12_F100195,0.0
L12_F159359,0.0
L12_F50000,0.0
L13_F132297,0.008948545861297539
L13_F13278,0.006711409395973154
L14_F18110,0.0022371364653243847
L15_F131368,0.0
L15_F142865,0.0022371364653243847
L15_F45839,0.0
L15_F76750,0.0022371364653243847
L16_F35329,0.0022371364653243847
L17_F119141,0.0022371364653243847
L18_F71234,0.0044742729306487695
L19_F39488,0.0
L19_F41536,0.0022371364653243847
L19_F54110,0.0022371364653243847
L19_F59757,0.0022371364653243847
L20_F101109,0.02237136465324385
L20_F111138,0.020134228187919462
L20_F111313,0.02237136465324385
L20_F117855,0.020134228187919462
L20_F24337,0.020134228187919462
L21_F122057,0.011185682326621925
L21_F144598,0.006711409395973154
L21_F15419,0.011185682326621925
L21_F20252,0.008948545861297539
L21_F27974,0.011185682326621925
L21_F31790,0.011185682326621925
L22_F118125,0.013422818791946308
L22_F139040,0.015659955257270694
L22_F27223,0.011185682326621925
L22_F39641,0.013422818791946308
L22_F41906,0.011185682326621925
L22_F63642,0.013422818791946308
L23_F118675,0.017897091722595078
L23_F1264,0.017897091722595078
L23_F157706,0.017897091722595078
L23_F29730,0.017897091722595078
L23_F71325,0.017897091722595078
L24_F104198,0.015659955257270694
L24_F143388,0.015659955257270694
L24_F153576,0.017897091722595078
L24_F163125,0.017897091722595078
L24_F38741,0.013422818791946308
L25_F149731,0.020134228187919462
L25_F15948,0.020134228187919462
