feature_id,?
L10_F116205,1.1353467561521253
L10_F41460,1.1360808165548097
L10_F56424,1.1223084451901566
L10_F72085,1.1474412751677852
L10_F9316,1.1526845637583893
L11_F134274,0.6278663310961968
L11_F9723,0.6172399328859061
L12_F100195,0.538555648769575
L12_F159359,0.5390100671140939
L12_F50000,0.5168484340044742
L13_F132297,0.6968330536912751
L13_F13278,0.6848084451901566
L14_F18110,0.549846196868009
L15_F131368,0.5203789149888143
L15_F142865,0.5184214205816555
L15_F45839,0.5599133109619687
L15_F76750,0.5242239932885906
L16_F35329,0.5842072147651006
L17_F119141,0.6691484899328859
L18_F71234,1.2895693512304252
L19_F39488,0.6409046420581656
L19_F41536,0.6898070469798657
L19_F54110,0.6807186800894854
L19_F59757,0.7095567673378076
L20_F101109,1.474098154362416
L20_F111138,1.4618987695749441
L20_F111313,1.4745875279642058
L20_F117855,1.5014331655480984
L20_F24337,1.4973434004474273
L21_F122057,0.853222874720358
L21_F144598,0.7806557606263982
L21_F15419,0.8500419463087249
L21_F20252,0.7633529082774049
L21_F27974,0.8195959172259508
L21_F31790,0.8534675615212528
L22_F118125,2.1306627516778525
L22_F139040,2.1419532997762865
L22_F27223,2.095322986577181
L22_F39641,2.1452041387024607
L22_F41906,2.055893456375839
L22_F63642,2.145448825503356
L23_F118675,0.9663380872483222
L23_F1264,0.9767897091722595
L23_F157706,0.9628775167785235
L23_F29730,0.993498322147651
L23_F71325,0.9458543064876958
L24_F104198,1.6056347874720358
L24_F143388,1.6246154921700224
L24_F153576,1.6753355704697988
L24_F163125,1.5884717561521253
L24_F38741,1.4714065995525727
L25_F149731,1.5933305369127517
L25_F15948,1.5985738255033557
