layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
16,0.5,w_res,0.6917403807601271,108,108,-0.0036234634893911855,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,0.5,usage,0.6917403807601271,108,108,0.22204148769378662,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,0.5,shuffled0,0.6917403807601271,108,108,-0.004512389500935872,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,0.5,random0,0.6917403807601271,108,108,0.002986484103732639,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,1.0,w_res,0.6917403807601271,108,108,-0.0074943966335720485,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,1.0,usage,0.6917403807601271,108,108,0.4801618876280608,0.0,0.0,0.0,nan,0.0,0.0,0.009259259259259259,0.0
16,1.0,shuffled0,0.6917403807601271,108,108,-0.008776624997456869,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,1.0,random0,0.6917403807601271,108,108,0.005551784126846878,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,2.0,w_res,0.6917403807601271,108,108,-0.01593017578125,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,2.0,usage,0.6917403807601271,108,108,1.1223856343163385,0.0,0.0,0.0,nan,0.0,0.0,0.009259259259259259,0.0
16,2.0,shuffled0,0.6917403807601271,108,108,-0.01658551781265824,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,2.0,random0,0.6917403807601271,108,108,0.009374711248609755,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,4.0,w_res,0.6917403807601271,108,108,-0.03531674102500633,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,4.0,usage,0.6917403807601271,108,108,2.624158395661248,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.018518518518518517,0.0
16,4.0,shuffled0,0.6917403807601271,108,108,-0.029533889558580186,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
16,4.0,random0,0.6917403807601271,108,108,0.011578983730740018,0.0,0.0,0.0,nan,0.0,0.0,0.009259259259259259,0.0
16,8.0,w_res,0.6917403807601271,108,108,-0.08204360802968343,0.0,0.0,0.0,nan,0.0,0.0,0.018518518518518517,0.0
