experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,0,16,16.0,0.634765625,0.546875,0.41578846252982615,-0.216796875,-0.296875,0.1238567070754015,5.125,4.908203125,0.0,0,False,True,graph,True
ablation_zero,1,16,16.0,0.763671875,0.40625,0.6949378672391631,-0.478515625,-0.265625,0.11473004677599237,6.65625,6.177734375,0.0,0,False,True,graph,True
ablation_zero,2,16,16.0,0.36328125,0.3125,0.29753216737858784,0.19140625,0.15625,0.07451923061637078,4.875,5.06640625,0.0,0,False,True,graph,True
ablation_zero,3,16,16.0,0.9296875,0.765625,0.5406039254081186,-0.41796875,-0.421875,0.17397660786156421,5.34375,4.92578125,0.0,0,False,True,graph,True
ablation_zero,4,16,16.0,1.08203125,0.53125,1.0907921314156668,-0.85546875,-0.296875,0.16973039189061895,6.375,5.51953125,0.0,0,False,True,graph,True
ablation_zero,5,16,16.0,0.60546875,0.4375,0.5474699145082464,0.12890625,0.265625,0.0880681816900826,6.875,7.00390625,0.0,0,False,True,graph,True
ablation_zero,6,16,16.0,0.828125,0.515625,0.9129422444309753,-0.6171875,-0.421875,0.11422413777348392,7.25,6.6328125,0.0,0,False,True,graph,True
ablation_zero,7,16,16.0,0.3046875,0.3125,0.2121013417370731,0.0,0.0,0.0658783782359386,4.625,4.625,0.0,0,False,True,graph,True
ablation_zero,8,16,16.0,0.37890625,0.3125,0.39029152432295183,-0.28515625,-0.25,0.059146341371088595,6.40625,6.12109375,0.0,0,False,True,graph,True
ablation_zero,9,16,16.0,1.259765625,0.765625,1.4844558640254628,0.037109375,0.421875,0.26874999942666666,4.6875,4.724609375,0.0625,1,False,True,graph,True
ablation_zero,10,16,16.0,0.6083984375,0.5234375,0.342206228083392,0.1005859375,0.1953125,0.23742377956127303,2.5625,2.6630859375,0.0,0,False,True,graph,True
ablation_zero,11,16,16.0,0.6015625,0.359375,0.5172166092009549,-0.2578125,-0.265625,0.2711267593414005,2.21875,1.9609375,0.0,0,False,True,graph,True
ablation_zero,12,16,16.0,0.58203125,0.5,0.3789505450913087,-0.36328125,-0.28125,0.0955128203560815,6.09375,5.73046875,0.0,0,False,True,graph,True
ablation_zero,13,16,16.0,0.55859375,0.515625,0.37619168291134064,0.1875,0.15625,0.08275462950703014,6.75,6.9375,0.0,0,False,True,graph,True
ablation_zero,14,16,16.0,0.3671875,0.265625,0.2941486656437523,0.1796875,0.203125,0.04978813552571095,7.375,7.5546875,0.0,0,False,True,graph,True
ablation_zero,15,16,16.0,0.82421875,0.71875,0.7155158213659569,-0.2890625,-0.140625,0.15793413143389864,5.21875,4.9296875,0.0,0,False,True,graph,True
ablation_zero,16,16,16.0,0.23046875,0.1875,0.224732190154563,0.1328125,0.15625,0.03841145826931418,6.0,6.1328125,0.0,0,False,True,graph,True
ablation_zero,17,16,16.0,0.408203125,0.390625,0.25552966590251314,-0.044921875,-0.15625,0.060755813863061066,6.71875,6.673828125,0.0,0,False,True,graph,True
