experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,10,40520,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,59805,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,68612,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,101190,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,102028,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,104215,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,148569,48,48.0,0.9322916666666666,0.640625,0.810613945705125,0.8216145833333334,0.640625,260417.25944539637,2.509765625,3.3313802083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,11,22932,48,48.0,0.4654947916666667,0.3125,0.47015479142281213,-0.177734375,-0.28125,911458.5160485083,2.509765625,2.33203125,0.0,0,False,True,graph,True
ablation_zero,11,33438,48,48.0,0.4654947916666667,0.3125,0.47015479142281213,-0.177734375,-0.28125,911458.5160485083,2.509765625,2.33203125,0.0,0,False,True,graph,True
ablation_zero,11,59878,48,48.0,0.4654947916666667,0.3125,0.47015479142281213,-0.177734375,-0.28125,911458.5160485083,2.509765625,2.33203125,0.0,0,False,True,graph,True
ablation_zero,11,77813,48,48.0,0.4654947916666667,0.3125,0.47015479142281213,-0.177734375,-0.28125,911458.5160485083,2.509765625,2.33203125,0.0,0,False,True,graph,True
ablation_zero,11,107358,48,48.0,0.4654947916666667,0.3125,0.47015479142281213,-0.177734375,-0.28125,911458.5160485083,2.509765625,2.33203125,0.0,0,False,True,graph,True
ablation_zero,12,4447,48,48.0,0.8059895833333334,0.4375,0.995814009964901,-0.5716145833333334,-0.34375,260416.99131503853,2.509765625,1.9381510416666667,0.0625,3,False,True,graph,True
ablation_zero,12,71563,48,48.0,0.8059895833333334,0.4375,0.995814009964901,-0.5716145833333334,-0.34375,260416.99131503853,2.509765625,1.9381510416666667,0.0625,3,False,True,graph,True
ablation_zero,12,83869,48,48.0,0.8059895833333334,0.4375,0.995814009964901,-0.5716145833333334,-0.34375,260416.99131503853,2.509765625,1.9381510416666667,0.0625,3,False,True,graph,True
ablation_zero,12,115685,48,48.0,0.8059895833333334,0.4375,0.995814009964901,-0.5716145833333334,-0.34375,260416.99131503853,2.509765625,1.9381510416666667,0.0625,3,False,True,graph,True
ablation_zero,12,146578,48,48.0,0.8059895833333334,0.4375,0.995814009964901,-0.5716145833333334,-0.34375,260416.99131503853,2.509765625,1.9381510416666667,0.0625,3,False,True,graph,True
ablation_zero,13,70603,48,48.0,0.4847005208333333,0.40625,0.3734104384520279,-0.1103515625,-0.0625,1041666.8818884894,2.509765625,2.3994140625,0.0,0,False,True,graph,True
ablation_zero,13,72758,48,48.0,0.4847005208333333,0.40625,0.3734104384520279,-0.1103515625,-0.0625,1041666.8818884894,2.509765625,2.3994140625,0.0,0,False,True,graph,True
ablation_zero,13,108154,48,48.0,0.4847005208333333,0.40625,0.3734104384520279,-0.1103515625,-0.0625,1041666.8818884894,2.509765625,2.3994140625,0.0,0,False,True,graph,True
ablation_zero,13,136136,48,48.0,0.4847005208333333,0.40625,0.3734104384520279,-0.1103515625,-0.0625,1041666.8818884894,2.509765625,2.3994140625,0.0,0,False,True,graph,True
ablation_zero,14,41052,48,48.0,0.5846354166666666,0.5,0.4529912372876513,-0.08854166666666667,-0.15625,651041.9618461569,2.509765625,2.4212239583333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,15,27553,48,48.0,0.400390625,0.328125,0.2970695925802089,0.021484375,-0.046875,911458.5415689358,2.509765625,2.53125,0.041666666666666664,2,False,True,graph,True
ablation_zero,15,39942,48,48.0,0.400390625,0.328125,0.2970695925802089,0.021484375,-0.046875,911458.5415689358,2.509765625,2.53125,0.041666666666666664,2,False,True,graph,True
ablation_zero,15,125632,48,48.0,0.400390625,0.328125,0.2970695925802089,0.021484375,-0.046875,911458.5415689358,2.509765625,2.53125,0.041666666666666664,2,False,True,graph,True
ablation_zero,16,45664,48,48.0,0.3977864583333333,0.34375,0.2915689445746601,0.06705729166666667,0.109375,390625.21360223874,2.509765625,2.5768229166666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,17,151157,48,48.0,0.6731770833333334,0.5,0.6093778414190891,0.5247395833333334,0.453125,1692708.7956664653,2.509765625,3.0345052083333335,0.041666666666666664,2,False,True,graph,True
ablation_zero,18,152973,48,48.0,0.4173177083333333,0.359375,0.2772311556609477,0.021484375,0.046875,651041.8713247185,2.509765625,2.53125,0.020833333333333332,1,False,True,graph,True
ablation_zero,19,135640,48,48.0,0.5751953125,0.453125,0.44251326304369804,0.2705078125,0.296875,1692708.7329755174,2.509765625,2.7802734375,0.0625,3,False,True,graph,True
ablation_zero,20,89162,48,48.0,0.6279296875,0.453125,0.5367524049499742,-0.4358723958333333,-0.421875,1432291.9783122402,2.509765625,2.0738932291666665,0.0625,3,False,True,graph,True
ablation_zero,20,115627,48,48.0,0.6279296875,0.453125,0.5367524049499742,-0.4358723958333333,-0.421875,1432291.9783122402,2.509765625,2.0738932291666665,0.0625,3,False,True,graph,True
ablation_zero,20,145235,48,48.0,0.6279296875,0.453125,0.5367524049499742,-0.4358723958333333,-0.421875,1432291.9783122402,2.509765625,2.0738932291666665,0.0625,3,False,True,graph,True
ablation_zero,21,23114,48,48.0,0.4453125,0.375,0.33771294503569277,0.044270833333333336,0.078125,651041.8702185206,2.509765625,2.5540364583333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,21,45934,48,48.0,0.4453125,0.375,0.33771294503569277,0.044270833333333336,0.078125,651041.8702185206,2.509765625,2.5540364583333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,22,41906,48,48.0,0.7662760416666666,0.6875,0.5500237839141434,-0.4876302083333333,-0.5,911458.7068461073,2.509765625,2.0221354166666665,0.0625,3,False,True,graph,True
ablation_zero,22,78043,48,48.0,0.7662760416666666,0.6875,0.5500237839141434,-0.4876302083333333,-0.5,911458.7068461073,2.509765625,2.0221354166666665,0.0625,3,False,True,graph,True
ablation_zero,22,99330,48,48.0,0.7662760416666666,0.6875,0.5500237839141434,-0.4876302083333333,-0.5,911458.7068461073,2.509765625,2.0221354166666665,0.0625,3,False,True,graph,True
ablation_zero,22,156288,48,48.0,0.7662760416666666,0.6875,0.5500237839141434,-0.4876302083333333,-0.5,911458.7068461073,2.509765625,2.0221354166666665,0.0625,3,False,True,graph,True
ablation_zero,23,5853,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,23708,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,40170,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,61192,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,70485,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,83865,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,90775,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,23,92411,48,48.0,1.0550130208333333,0.78125,0.9432282312197487,-0.3876953125,-0.21875,2343750.637280613,2.509765625,2.1220703125,0.08333333333333333,4,False,True,graph,True
ablation_zero,24,60321,48,48.0,0.546875,0.46875,0.5203632630498765,-0.01171875,0.046875,911458.5738873193,2.509765625,2.498046875,0.0,0,False,True,graph,True
ablation_zero,24,118673,48,48.0,0.546875,0.46875,0.5203632630498765,-0.01171875,0.046875,911458.5738873193,2.509765625,2.498046875,0.0,0,False,True,graph,True
ablation_zero,24,119196,48,48.0,0.546875,0.46875,0.5203632630498765,-0.01171875,0.046875,911458.5738873193,2.509765625,2.498046875,0.0,0,False,True,graph,True
ablation_zero,25,9878,48,48.0,1.0595703125,0.84375,0.895395702116398,-0.9235026041666666,-0.828125,781250.5820219073,2.509765625,1.5862630208333333,0.08333333333333333,4,False,True,graph,True
ablation_zero,25,19816,48,48.0,1.0595703125,0.84375,0.895395702116398,-0.9235026041666666,-0.828125,781250.5820219073,2.509765625,1.5862630208333333,0.08333333333333333,4,False,True,graph,True
ablation_zero,25,43384,48,48.0,1.0595703125,0.84375,0.895395702116398,-0.9235026041666666,-0.828125,781250.5820219073,2.509765625,1.5862630208333333,0.08333333333333333,4,False,True,graph,True
ablation_zero,25,90133,48,48.0,1.0595703125,0.84375,0.895395702116398,-0.9235026041666666,-0.828125,781250.5820219073,2.509765625,1.5862630208333333,0.08333333333333333,4,False,True,graph,True
patching,10,40520,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,59805,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,68612,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,101190,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,102028,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,104215,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,131503,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,141643,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,10,148569,24,24.0,0.7161458333333334,0.453125,0.6465652263603462,0.6510416666666666,0.453125,260417.40934293263,0.0234375,0.6744791666666666,0.041666666666666664,1,False,True,graph,True
patching,11,8348,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,22932,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,33438,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,56459,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,59878,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,77813,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,89663,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,11,107358,24,24.0,0.34375,0.28125,0.2781379760040908,-0.22135416666666666,-0.171875,1822916.9071639385,0.0234375,-0.19791666666666666,0.0,0,False,True,graph,True
patching,12,4447,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,22710,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,39488,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,71563,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,83869,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,115685,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,12,146578,24,24.0,0.4596354166666667,0.390625,0.34350030044894353,-0.3919270833333333,-0.3125,781250.3607647595,0.0234375,-0.3684895833333333,0.041666666666666664,1,False,True,graph,True
patching,13,5837,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
patching,13,13612,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
patching,13,70603,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
patching,13,72758,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
patching,13,108154,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
patching,13,136136,24,24.0,0.3385416666666667,0.3125,0.23086900655654455,0.1796875,0.234375,2343750.2460890166,0.0234375,0.203125,0.0,0,False,True,graph,True
