experiment_type,layer,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,10,480,480.0,0.664599609375,0.4375,0.6603099691293423,0.3872884114583333,0.25,0.39886355702254866,3.6368815104166665,4.024169921875,0.03125,15,False,True,graph,True
ablation_zero,11,288,288.0,0.666259765625,0.375,1.0007969906834182,-0.050699869791666664,-0.1875,0.3211273876481664,3.6368815104166665,3.586181640625,0.041666666666666664,12,False,True,graph,True
ablation_zero,12,288,288.0,0.841796875,0.546875,0.9167795402787138,-0.5762803819444444,-0.375,0.32815308901665247,3.6368815104166665,3.0606011284722223,0.041666666666666664,12,False,True,graph,True
ablation_zero,13,384,384.0,0.6121419270833334,0.4375,0.6826477956234436,-0.1392822265625,-0.21875,0.28234911009272484,3.6368815104166665,3.4975992838541665,0.020833333333333332,8,False,True,graph,True
ablation_zero,14,480,480.0,0.5491536458333334,0.421875,0.5120992690529353,0.04694010416666667,0.0,0.22274686792029083,3.6368815104166665,3.683821614583333,0.010416666666666666,5,False,True,graph,True
ablation_zero,15,480,480.0,0.4954427083333333,0.375,0.42925872791607594,-0.20540364583333334,-0.1875,0.3226922984171743,3.6368815104166665,3.4314778645833335,0.010416666666666666,5,False,True,graph,True
ablation_zero,16,288,288.0,0.49169921875,0.3828125,0.42961223282618444,-0.15662977430555555,-0.203125,0.28316600704728406,3.6368815104166665,3.480251736111111,0.020833333333333332,6,False,True,graph,True
ablation_zero,17,192,192.0,0.7129313151041666,0.4375,0.8961667280734573,0.3648681640625,0.2421875,0.30078409969676145,3.6368815104166665,4.001749674479167,0.041666666666666664,8,False,True,graph,True
ablation_zero,18,480,480.0,0.5529947916666667,0.4375,0.5224582830500617,-0.15436197916666666,-0.125,0.30703098844562693,3.6368815104166665,3.48251953125,0.020833333333333332,10,False,True,graph,True
ablation_zero,19,384,384.0,0.638427734375,0.4375,0.6150036947996145,-0.2832845052083333,-0.21875,0.308116613049617,3.6368815104166665,3.3535970052083335,0.020833333333333332,8,False,True,graph,True
ablation_zero,20,480,480.0,0.8747395833333333,0.6875,0.7732134491369348,-0.7461588541666667,-0.6328125,0.2977116755771026,3.6368815104166665,2.89072265625,0.022916666666666665,11,False,True,graph,True
ablation_zero,21,384,384.0,0.6787923177083334,0.5,0.5911670941517293,-0.38037109375,-0.3125,0.2776896261664355,3.6368815104166665,3.2565104166666665,0.0078125,3,False,True,graph,True
ablation_zero,22,384,384.0,1.1999918619791667,0.9375,1.1311794155844686,-1.0155029296875,-0.875,0.5985082287269441,3.6368815104166665,2.6213785807291665,0.036458333333333336,14,False,True,graph,True
ablation_zero,23,576,576.0,1.4567599826388888,1.0625,1.3431474297328643,-1.1681857638888888,-0.9375,0.7539236976391143,3.6368815104166665,2.4686957465277777,0.03125,18,False,True,graph,True
ablation_zero,24,480,480.0,0.8292643229166666,0.5625,0.8284869565599942,-0.45406901041666664,-0.28125,0.29402493342943037,3.6368815104166665,3.1828125,0.010416666666666666,5,False,True,graph,True
ablation_zero,25,480,480.0,1.3230143229166667,1.109375,1.173178565142748,-1.1939778645833334,-1.109375,0.5016087592798482,3.6368815104166665,2.4429036458333333,0.05,24,False,True,graph,True
patching,10,240,240.0,0.6342447916666667,0.40625,0.6567296290759881,0.33424479166666665,0.125,0.6664943724651108,1.6761067708333333,2.0103515625,0.058333333333333334,14,False,True,graph,True
patching,11,240,240.0,0.85146484375,0.5,1.294187538695291,0.08447265625,-0.09375,0.5259565354729918,1.6761067708333333,1.7605794270833333,0.08333333333333333,20,False,True,graph,True
patching,12,192,192.0,0.6485188802083334,0.5,0.6502782340105872,-0.448974609375,-0.34375,0.41178157720590014,1.6761067708333333,1.2271321614583333,0.041666666666666664,8,False,True,graph,True
patching,13,192,192.0,0.6173095703125,0.4375,0.8409721475463198,0.019246419270833332,-0.078125,0.4579756388388703,1.6761067708333333,1.6953531901041667,0.041666666666666664,8,False,True,graph,True
patching,14,288,288.0,0.4920247395833333,0.34375,0.4399469284516327,0.1594509548611111,0.0625,0.2799645013981204,1.6761067708333333,1.8355577256944444,0.020833333333333332,6,False,True,graph,True
patching,15,240,240.0,0.5490234375,0.4375,0.4607432269350049,-0.25514322916666665,-0.2421875,0.5546229824861648,1.6761067708333333,1.4209635416666666,0.025,6,False,True,graph,True
patching,16,144,144.0,0.4882269965277778,0.3671875,0.5086099310812328,-0.09977213541666667,-0.1875,0.44601210950198056,1.6761067708333333,1.5763346354166667,0.041666666666666664,6,False,True,graph,True
patching,17,96,96.0,0.8143717447916666,0.4375,1.2105513204207892,0.3321126302083333,-0.015625,0.4813171235166853,1.6761067708333333,2.0082194010416665,0.08333333333333333,8,False,True,graph,True
patching,18,240,240.0,0.7271484375,0.5,0.6766598425586848,-0.4388671875,-0.390625,0.5267506853428975,1.6761067708333333,1.2372395833333334,0.041666666666666664,10,False,True,graph,True
patching,19,192,192.0,0.866455078125,0.6875,0.7615527202134614,-0.6180826822916666,-0.484375,0.5121507688290926,1.6761067708333333,1.0580240885416667,0.041666666666666664,8,False,True,graph,True
patching,20,288,288.0,1.2031792534722223,1.0078125,0.982788838658039,-1.1760525173611112,-1.0078125,0.5395149448458834,1.6761067708333333,0.5000542534722222,0.03819444444444445,11,False,True,graph,True
patching,21,288,288.0,0.8863932291666666,0.65625,0.7215827513151837,-0.6837022569444444,-0.609375,0.48256681516391264,1.6761067708333333,0.9924045138888888,0.017361111111111112,5,False,True,graph,True
patching,22,240,240.0,1.4479166666666667,1.0859375,1.3661820433639806,-1.24765625,-1.0625,0.9627714908335088,1.6761067708333333,0.42845052083333335,0.09166666666666666,22,False,True,graph,True
patching,23,384,384.0,1.9311116536458333,1.5,1.5456055293756088,-1.7680257161458333,-1.5,1.3109021097472229,1.6761067708333333,-0.0919189453125,0.06770833333333333,26,False,True,graph,True
patching,24,432,432.0,0.9802155671296297,0.640625,0.9886575920846395,-0.5035807291666666,-0.25,0.44583182666944055,1.6761067708333333,1.1725260416666667,0.013888888888888888,6,False,True,graph,True
patching,25,336,336.0,1.5162992931547619,1.390625,1.2105609592281703,-1.416410900297619,-1.390625,0.790227168080749,1.6761067708333333,0.2596958705357143,0.0625,21,False,True,graph,True
