cluster,prompt_idx,correct_answer,filter_property,nd_baseline,nd_steered,delta_nd,steering_coeff
2,213,photon,em_quantum,7.144039630889893,-1.318558692932129,-8.462598323822021,5.0
2,353,proton,positive_charge_atomic,6.467883586883545,0.918609619140625,-5.54927396774292,5.0
2,175,neutron,nuclear_stability_provider,9.225187301635742,2.295961380004883,-6.929225921630859,5.0
2,441,proton,positive_charge_atomic,4.969386100769043,2.7678022384643555,-2.2015838623046875,5.0
2,137,proton,positive_charge_atomic,2.9057178497314453,-0.021745681762695312,-2.9274635314941406,5.0
2,177,photon,em_quantum,3.4672775268554688,0.49915504455566406,-2.9681224822998047,5.0
2,42,electron,negative_charge_atomic,9.422890663146973,3.9589223861694336,-5.463968276977539,5.0
2,122,photon,em_quantum,5.724333763122559,-0.34796142578125,-6.072295188903809,5.0
2,188,photon,massless_em_mediator,5.276698589324951,-0.25028228759765625,-5.526980876922607,5.0
2,54,electron,negative_charge_atomic,7.50752067565918,1.2466373443603516,-6.260883331298828,5.0
2,1,electron,negative_charge_atomic,4.9143571853637695,1.7248554229736328,-3.1895017623901367,5.0
2,153,neutron,neutral_charge_atomic,6.354726314544678,-0.17177963256835938,-6.526505947113037,5.0
3,210,neutron,nuclear_stability_provider,3.095468044281006,0.12736797332763672,-2.968100070953369,5.0
3,239,neutron,neutral_charge_atomic,9.308439254760742,2.3514881134033203,-6.956951141357422,5.0
3,306,photon,massless_em_mediator,5.943663120269775,-0.6055870056152344,-6.54925012588501,5.0
3,32,electron,negative_charge_atomic,4.418544769287109,0.9552688598632812,-3.463275909423828,5.0
3,227,photon,massless_em_mediator,1.6001920700073242,0.8962736129760742,-0.70391845703125,5.0
3,139,electron,negative_charge_atomic,7.335737228393555,1.3216485977172852,-6.0140886306762695,5.0
3,292,photon,massless_em_mediator,8.8585205078125,-0.36389827728271484,-9.222418785095215,5.0
3,140,electron,negative_charge_atomic,7.663926124572754,2.3968591690063477,-5.267066955566406,5.0
3,364,proton,positive_charge_atomic,6.3950958251953125,1.2960205078125,-5.0990753173828125,5.0
3,301,neutron,nuclear_stability_provider,8.724493980407715,-0.5820693969726562,-9.306563377380371,5.0
3,182,neutron,nuclear_stability_provider,11.893516540527344,0.664250373840332,-11.229266166687012,5.0
3,271,electron,negative_charge_atomic,6.692653179168701,2.111539840698242,-4.581113338470459,5.0
3,49,photon,em_quantum,6.699645519256592,-4.219738960266113,-10.919384479522705,5.0
3,165,photon,massless_em_mediator,7.2028889656066895,1.1201810836791992,-6.08270788192749,5.0
3,209,neutron,nuclear_stability_provider,3.5195016860961914,-0.8748388290405273,-4.394340515136719,5.0
3,366,photon,em_quantum,6.864108562469482,-1.1278800964355469,-7.991988658905029,5.0
3,15,neutron,neutral_charge_atomic,4.923307418823242,-0.3984041213989258,-5.321711540222168,5.0
3,104,electron,negative_charge_atomic,4.782195568084717,1.4310026168823242,-3.3511929512023926,5.0
3,14,neutron,nuclear_stability_provider,10.304678916931152,-2.0968103408813477,-12.4014892578125,5.0
3,7,electron,negative_charge_atomic,5.830833435058594,-0.2972068786621094,-6.128040313720703,5.0
3,237,proton,positive_charge_atomic,5.94530725479126,-1.6447763442993164,-7.590083599090576,5.0
3,420,photon,em_quantum,0.5153980255126953,-3.6808643341064453,-4.196262359619141,5.0
3,288,photon,em_quantum,6.338042259216309,-1.862457275390625,-8.200499534606934,5.0
3,372,photon,massless_em_mediator,6.511629581451416,-1.1535215377807617,-7.665151119232178,5.0
3,5,photon,em_quantum,3.6891326904296875,0.05961036682128906,-3.6295223236083984,5.0
3,321,proton,positive_charge_atomic,3.277252674102783,-0.07461261749267578,-3.351865291595459,5.0
3,51,proton,positive_charge_atomic,7.992820739746094,1.1650381088256836,-6.82778263092041,5.0
3,396,neutron,neutral_charge_atomic,10.24449348449707,3.598921775817871,-6.645571708679199,5.0
3,230,neutron,nuclear_stability_provider,13.336688995361328,0.43891334533691406,-12.897775650024414,5.0
3,187,neutron,neutral_charge_atomic,6.587135314941406,-0.6815767288208008,-7.268712043762207,5.0
3,103,proton,positive_charge_atomic,5.59808349609375,-0.4943580627441406,-6.092441558837891,5.0
3,226,photon,massless_em_mediator,4.191532611846924,1.8954687118530273,-2.2960638999938965,5.0
3,352,neutron,nuclear_stability_provider,6.511344909667969,0.6897315979003906,-5.821613311767578,5.0
3,40,proton,positive_charge_atomic,3.8210160732269287,-1.4365234375,-5.257539510726929,5.0
3,388,electron,negative_charge_atomic,6.6477508544921875,0.44359683990478516,-6.204154014587402,5.0
3,173,photon,em_quantum,6.014272689819336,-2.3532915115356445,-8.36756420135498,5.0
3,446,photon,em_quantum,1.0662431716918945,-1.1977505683898926,-2.263993740081787,5.0
3,231,photon,em_quantum,8.320059776306152,-1.475804328918457,-9.79586410522461,5.0
3,95,neutron,nuclear_stability_provider,5.70802116394043,3.4573278427124023,-2.2506933212280273,5.0
3,159,photon,em_quantum,5.544009208679199,-0.35537242889404297,-5.899381637573242,5.0
3,99,neutron,neutral_charge_atomic,9.382543563842773,2.0277929306030273,-7.354750633239746,5.0
3,97,neutron,neutral_charge_atomic,5.381625175476074,0.8815279006958008,-4.500097274780273,5.0
3,290,neutron,neutral_charge_atomic,4.4724884033203125,1.3362236022949219,-3.1362648010253906,5.0
3,233,photon,em_quantum,5.043202877044678,-0.3240041732788086,-5.367207050323486,5.0
3,344,photon,massless_em_mediator,3.09414005279541,-0.49446582794189453,-3.5886058807373047,5.0
3,114,neutron,neutral_charge_atomic,10.5777587890625,1.2924108505249023,-9.285347938537598,5.0
3,154,neutron,neutral_charge_atomic,9.6080322265625,2.978520393371582,-6.629511833190918,5.0
3,330,neutron,neutral_charge_atomic,9.732321739196777,2.794581413269043,-6.937740325927734,5.0
3,129,electron,negative_charge_atomic,7.805719375610352,3.102572441101074,-4.703146934509277,5.0
3,143,electron,negative_charge_atomic,9.323150634765625,5.255937576293945,-4.06721305847168,5.0
3,381,neutron,neutral_charge_atomic,6.245100975036621,1.331681251525879,-4.913419723510742,5.0
3,432,photon,em_quantum,6.171609401702881,-0.9006633758544922,-7.072272777557373,5.0
3,275,neutron,nuclear_stability_provider,8.71495246887207,1.4846258163452148,-7.2303266525268555,5.0
3,203,electron,negative_charge_atomic,8.828190803527832,2.0881290435791016,-6.7400617599487305,5.0
3,18,neutron,nuclear_stability_provider,8.582381248474121,-2.333211898803711,-10.915593147277832,5.0
3,392,electron,negative_charge_atomic,7.321447372436523,2.865492820739746,-4.455954551696777,5.0
3,254,neutron,nuclear_stability_provider,10.739198684692383,0.5571022033691406,-10.182096481323242,5.0
3,347,proton,positive_charge_atomic,3.710710048675537,1.1768512725830078,-2.5338587760925293,5.0
3,297,electron,negative_charge_atomic,6.509035110473633,1.31500244140625,-5.194032669067383,5.0
3,178,neutron,neutral_charge_atomic,7.117734909057617,1.5975189208984375,-5.52021598815918,5.0
3,172,neutron,neutral_charge_atomic,-0.3251457214355469,1.4843006134033203,1.8094463348388672,5.0
3,369,photon,massless_em_mediator,6.089278221130371,0.587550163269043,-5.501728057861328,5.0
3,20,photon,massless_em_mediator,6.123805999755859,-0.0712900161743164,-6.195096015930176,5.0
3,248,photon,massless_em_mediator,4.12650203704834,-1.6950469017028809,-5.821548938751221,5.0
3,404,electron,negative_charge_atomic,4.145124435424805,0.26436614990234375,-3.880758285522461,5.0
3,232,proton,positive_charge_atomic,4.389431476593018,0.22965049743652344,-4.159780979156494,5.0
3,322,neutron,nuclear_stability_provider,7.678031921386719,1.936448097229004,-5.741583824157715,5.0
3,13,neutron,neutral_charge_atomic,9.17414665222168,2.80111026763916,-6.3730363845825195,5.0
3,109,photon,massless_em_mediator,6.151902198791504,-1.3073139190673828,-7.459216117858887,5.0
3,429,electron,negative_charge_atomic,9.79055118560791,3.6226234436035156,-6.1679277420043945,5.0
3,336,electron,negative_charge_atomic,6.734516143798828,2.731365203857422,-4.003150939941406,5.0
3,128,photon,massless_em_mediator,1.503631591796875,0.2508249282836914,-1.2528066635131836,5.0
3,253,photon,massless_em_mediator,7.693480014801025,-0.44924163818359375,-8.14272165298462,5.0
3,80,neutron,nuclear_stability_provider,10.88343620300293,-0.637822151184082,-11.521258354187012,5.0
3,142,neutron,neutral_charge_atomic,6.9206013679504395,-2.1685667037963867,-9.089168071746826,5.0
3,304,electron,negative_charge_atomic,5.03150749206543,3.186882972717285,-1.8446245193481445,5.0
3,70,proton,positive_charge_atomic,2.329678535461426,-0.6991605758666992,-3.028839111328125,5.0
3,160,electron,negative_charge_atomic,7.377712726593018,1.8276901245117188,-5.550022602081299,5.0
3,58,photon,massless_em_mediator,4.7458648681640625,-3.350804328918457,-8.09666919708252,5.0
3,345,neutron,nuclear_stability_provider,7.6475830078125,1.4823675155639648,-6.165215492248535,5.0
3,376,electron,negative_charge_atomic,4.905244827270508,2.6009435653686523,-2.3043012619018555,5.0
3,47,photon,massless_em_mediator,5.6513566970825195,-2.1550025939941406,-7.80635929107666,5.0
3,280,photon,em_quantum,3.692582607269287,-2.1450347900390625,-5.83761739730835,5.0
3,36,neutron,nuclear_stability_provider,5.495974063873291,-0.3308124542236328,-5.826786518096924,5.0
3,395,neutron,neutral_charge_atomic,5.631187438964844,-0.8515567779541016,-6.482744216918945,5.0
3,317,neutron,neutral_charge_atomic,8.434223175048828,2.7884292602539062,-5.645793914794922,5.0
3,207,neutron,nuclear_stability_provider,9.71934700012207,-0.21137619018554688,-9.930723190307617,5.0
3,117,electron,negative_charge_atomic,3.1520423889160156,1.5090761184692383,-1.6429662704467773,5.0
3,213,photon,em_quantum,7.144039630889893,-1.1149845123291016,-8.259024143218994,5.0
3,353,proton,positive_charge_atomic,6.467883586883545,0.0037555694580078125,-6.464128017425537,5.0
3,175,neutron,nuclear_stability_provider,9.225187301635742,0.3953084945678711,-8.829878807067871,5.0
3,441,proton,positive_charge_atomic,4.969386100769043,1.932027816772461,-3.037358283996582,5.0
3,137,proton,positive_charge_atomic,2.9057178497314453,0.05249977111816406,-2.8532180786132812,5.0
3,177,photon,em_quantum,3.4672775268554688,-0.6878652572631836,-4.155142784118652,5.0
3,42,electron,negative_charge_atomic,9.422890663146973,3.4203739166259766,-6.002516746520996,5.0
3,122,photon,em_quantum,5.724333763122559,-2.323849678039551,-8.04818344116211,5.0
3,188,photon,massless_em_mediator,5.276698589324951,-1.7953472137451172,-7.072045803070068,5.0
3,54,electron,negative_charge_atomic,7.50752067565918,2.469517707824707,-5.038002967834473,5.0
3,1,electron,negative_charge_atomic,4.9143571853637695,1.4652252197265625,-3.449131965637207,5.0
3,153,neutron,neutral_charge_atomic,6.354726314544678,0.5881805419921875,-5.76654577255249,5.0
4,210,neutron,nuclear_stability_provider,3.095468044281006,-0.554896354675293,-3.650364398956299,5.0
4,239,neutron,neutral_charge_atomic,9.308439254760742,1.9190540313720703,-7.389385223388672,5.0
4,306,photon,massless_em_mediator,5.943663120269775,0.5021505355834961,-5.441512584686279,5.0
4,32,electron,negative_charge_atomic,4.418544769287109,1.4722356796264648,-2.9463090896606445,5.0
4,227,photon,massless_em_mediator,1.6001920700073242,0.5975437164306641,-1.0026483535766602,5.0
4,139,electron,negative_charge_atomic,7.335737228393555,1.0538978576660156,-6.281839370727539,5.0
4,292,photon,massless_em_mediator,8.8585205078125,-0.7048444747924805,-9.56336498260498,5.0
4,140,electron,negative_charge_atomic,7.663926124572754,0.6278667449951172,-7.036059379577637,5.0
4,364,proton,positive_charge_atomic,6.3950958251953125,3.403444290161133,-2.9916515350341797,5.0
4,301,neutron,nuclear_stability_provider,8.724493980407715,-0.8855276107788086,-9.610021591186523,5.0
4,182,neutron,nuclear_stability_provider,11.893516540527344,-1.9317035675048828,-13.825220108032227,5.0
4,271,electron,negative_charge_atomic,6.692653179168701,1.7571678161621094,-4.935485363006592,5.0
4,49,photon,em_quantum,6.699645519256592,-2.1440629959106445,-8.843708515167236,5.0
4,165,photon,massless_em_mediator,7.2028889656066895,0.949366569519043,-6.2535223960876465,5.0
4,209,neutron,nuclear_stability_provider,3.5195016860961914,-1.7839527130126953,-5.303454399108887,5.0
4,366,photon,em_quantum,6.864108562469482,-1.1820039749145508,-8.046112537384033,5.0
4,15,neutron,neutral_charge_atomic,4.923307418823242,-0.9299392700195312,-5.853246688842773,5.0
4,104,electron,negative_charge_atomic,4.782195568084717,0.9749679565429688,-3.807227611541748,5.0
4,14,neutron,nuclear_stability_provider,10.304678916931152,-1.2539777755737305,-11.558656692504883,5.0
4,7,electron,negative_charge_atomic,5.830833435058594,0.1552886962890625,-5.675544738769531,5.0
4,237,proton,positive_charge_atomic,5.94530725479126,-0.40926456451416016,-6.35457181930542,5.0
4,420,photon,em_quantum,0.5153980255126953,-2.7848663330078125,-3.300264358520508,5.0
4,288,photon,em_quantum,6.338042259216309,-0.2646312713623047,-6.602673530578613,5.0
4,372,photon,massless_em_mediator,6.511629581451416,-0.884007453918457,-7.395637035369873,5.0
4,5,photon,em_quantum,3.6891326904296875,-0.03775978088378906,-3.7268924713134766,5.0
4,321,proton,positive_charge_atomic,3.277252674102783,0.33839988708496094,-2.9388527870178223,5.0
4,51,proton,positive_charge_atomic,7.992820739746094,1.2784605026245117,-6.714360237121582,5.0
4,396,neutron,neutral_charge_atomic,10.24449348449707,1.9916315078735352,-8.252861976623535,5.0
4,230,neutron,nuclear_stability_provider,13.336688995361328,-0.3689241409301758,-13.705613136291504,5.0
4,187,neutron,neutral_charge_atomic,6.587135314941406,-0.8385982513427734,-7.42573356628418,5.0
4,103,proton,positive_charge_atomic,5.59808349609375,0.4244575500488281,-5.173625946044922,5.0
4,226,photon,massless_em_mediator,4.191532611846924,2.2242417335510254,-1.9672908782958984,5.0
4,352,neutron,nuclear_stability_provider,6.511344909667969,-0.18718624114990234,-6.698531150817871,5.0
4,40,proton,positive_charge_atomic,3.8210160732269287,0.6491632461547852,-3.1718528270721436,5.0
4,388,electron,negative_charge_atomic,6.6477508544921875,-1.1016359329223633,-7.749386787414551,5.0
4,173,photon,em_quantum,6.014272689819336,-1.2377510070800781,-7.252023696899414,5.0
4,446,photon,em_quantum,1.0662431716918945,-1.0912418365478516,-2.157485008239746,5.0
4,231,photon,em_quantum,8.320059776306152,-0.446929931640625,-8.766989707946777,5.0
4,95,neutron,nuclear_stability_provider,5.70802116394043,2.118563652038574,-3.5894575119018555,5.0
4,159,photon,em_quantum,5.544009208679199,0.787205696105957,-4.756803512573242,5.0
4,99,neutron,neutral_charge_atomic,9.382543563842773,1.4434661865234375,-7.939077377319336,5.0
4,97,neutron,neutral_charge_atomic,5.381625175476074,1.2002534866333008,-4.181371688842773,5.0
4,290,neutron,neutral_charge_atomic,4.4724884033203125,0.5580863952636719,-3.9144020080566406,5.0
4,233,photon,em_quantum,5.043202877044678,0.1894664764404297,-4.853736400604248,5.0
4,344,photon,massless_em_mediator,3.09414005279541,-0.5156078338623047,-3.609747886657715,5.0
4,114,neutron,neutral_charge_atomic,10.5777587890625,-0.050457000732421875,-10.628215789794922,5.0
4,154,neutron,neutral_charge_atomic,9.6080322265625,2.454303741455078,-7.153728485107422,5.0
4,330,neutron,neutral_charge_atomic,9.732321739196777,1.9636173248291016,-7.768704414367676,5.0
4,129,electron,negative_charge_atomic,7.805719375610352,1.6077919006347656,-6.197927474975586,5.0
4,143,electron,negative_charge_atomic,9.323150634765625,2.921895980834961,-6.401254653930664,5.0
4,381,neutron,neutral_charge_atomic,6.245100975036621,0.3577737808227539,-5.887327194213867,5.0
4,432,photon,em_quantum,6.171609401702881,0.062010765075683594,-6.109598636627197,5.0
4,275,neutron,nuclear_stability_provider,8.71495246887207,1.5207271575927734,-7.194225311279297,5.0
4,203,electron,negative_charge_atomic,8.828190803527832,2.833383560180664,-5.994807243347168,5.0
4,18,neutron,nuclear_stability_provider,8.582381248474121,-2.338306427001953,-10.920687675476074,5.0
4,392,electron,negative_charge_atomic,7.321447372436523,3.300044059753418,-4.0214033126831055,5.0
4,254,neutron,nuclear_stability_provider,10.739198684692383,0.3235130310058594,-10.415685653686523,5.0
4,347,proton,positive_charge_atomic,3.710710048675537,2.4497222900390625,-1.2609877586364746,5.0
4,297,electron,negative_charge_atomic,6.509035110473633,0.6534700393676758,-5.855565071105957,5.0
4,178,neutron,neutral_charge_atomic,7.117734909057617,0.8977909088134766,-6.219944000244141,5.0
4,172,neutron,neutral_charge_atomic,-0.3251457214355469,0.9659738540649414,1.2911195755004883,5.0
4,369,photon,massless_em_mediator,6.089278221130371,0.6366147994995117,-5.452663421630859,5.0
4,20,photon,massless_em_mediator,6.123805999755859,0.07844161987304688,-6.0453643798828125,5.0
4,248,photon,massless_em_mediator,4.12650203704834,-1.1537361145019531,-5.280238151550293,5.0
4,404,electron,negative_charge_atomic,4.145124435424805,0.014067649841308594,-4.131056785583496,5.0
4,232,proton,positive_charge_atomic,4.389431476593018,1.992375373840332,-2.3970561027526855,5.0
4,322,neutron,nuclear_stability_provider,7.678031921386719,0.786433219909668,-6.891598701477051,5.0
4,13,neutron,neutral_charge_atomic,9.17414665222168,2.465709686279297,-6.708436965942383,5.0
4,109,photon,massless_em_mediator,6.151902198791504,-0.5596036911010742,-6.711505889892578,5.0
4,429,electron,negative_charge_atomic,9.79055118560791,3.293951988220215,-6.496599197387695,5.0
4,336,electron,negative_charge_atomic,6.734516143798828,1.5110149383544922,-5.223501205444336,5.0
4,128,photon,massless_em_mediator,1.503631591796875,0.7456378936767578,-0.7579936981201172,5.0
4,253,photon,massless_em_mediator,7.693480014801025,0.11780452728271484,-7.5756754875183105,5.0
4,80,neutron,nuclear_stability_provider,10.88343620300293,-1.554854393005371,-12.4382905960083,5.0
4,142,neutron,neutral_charge_atomic,6.9206013679504395,-1.0410661697387695,-7.961667537689209,5.0
4,304,electron,negative_charge_atomic,5.03150749206543,1.1413354873657227,-3.890172004699707,5.0
4,70,proton,positive_charge_atomic,2.329678535461426,1.5065841674804688,-0.823094367980957,5.0
4,160,electron,negative_charge_atomic,7.377712726593018,0.7544593811035156,-6.623253345489502,5.0
4,58,photon,massless_em_mediator,4.7458648681640625,-1.3109664916992188,-6.056831359863281,5.0
4,345,neutron,nuclear_stability_provider,7.6475830078125,0.6878299713134766,-6.959753036499023,5.0
4,376,electron,negative_charge_atomic,4.905244827270508,1.7581748962402344,-3.1470699310302734,5.0
4,47,photon,massless_em_mediator,5.6513566970825195,-2.0018091201782227,-7.653165817260742,5.0
4,280,photon,em_quantum,3.692582607269287,-1.117051124572754,-4.809633731842041,5.0
4,36,neutron,nuclear_stability_provider,5.495974063873291,-1.6343278884887695,-7.1303019523620605,5.0
4,395,neutron,neutral_charge_atomic,5.631187438964844,-0.8768415451049805,-6.508028984069824,5.0
4,317,neutron,neutral_charge_atomic,8.434223175048828,2.1971492767333984,-6.23707389831543,5.0
4,207,neutron,nuclear_stability_provider,9.71934700012207,-0.8836593627929688,-10.603006362915039,5.0
4,117,electron,negative_charge_atomic,3.1520423889160156,0.31214332580566406,-2.8398990631103516,5.0
4,213,photon,em_quantum,7.144039630889893,-1.2047843933105469,-8.34882402420044,5.0
4,353,proton,positive_charge_atomic,6.467883586883545,0.9979829788208008,-5.469900608062744,5.0
4,175,neutron,nuclear_stability_provider,9.225187301635742,1.4679374694824219,-7.75724983215332,5.0
4,441,proton,positive_charge_atomic,4.969386100769043,3.71610164642334,-1.2532844543457031,5.0
4,137,proton,positive_charge_atomic,2.9057178497314453,1.3981819152832031,-1.5075359344482422,5.0
4,177,photon,em_quantum,3.4672775268554688,0.46881961822509766,-2.998457908630371,5.0
4,42,electron,negative_charge_atomic,9.422890663146973,2.1440744400024414,-7.278816223144531,5.0
4,122,photon,em_quantum,5.724333763122559,-1.8314123153686523,-7.555746078491211,5.0
4,188,photon,massless_em_mediator,5.276698589324951,-1.7255229949951172,-7.002221584320068,5.0
4,54,electron,negative_charge_atomic,7.50752067565918,1.737553596496582,-5.769967079162598,5.0
4,1,electron,negative_charge_atomic,4.9143571853637695,2.3686933517456055,-2.545663833618164,5.0
4,153,neutron,neutral_charge_atomic,6.354726314544678,-0.8796472549438477,-7.234373569488525,5.0
5,210,neutron,nuclear_stability_provider,3.095468044281006,-0.6651401519775391,-3.760608196258545,5.0
5,239,neutron,neutral_charge_atomic,9.308439254760742,2.162224769592285,-7.146214485168457,5.0
5,306,photon,massless_em_mediator,5.943663120269775,0.04951763153076172,-5.894145488739014,5.0
5,32,electron,negative_charge_atomic,4.418544769287109,2.6781005859375,-1.7404441833496094,5.0
5,227,photon,massless_em_mediator,1.6001920700073242,0.2788553237915039,-1.3213367462158203,5.0
5,139,electron,negative_charge_atomic,7.335737228393555,2.2969799041748047,-5.03875732421875,5.0
5,292,photon,massless_em_mediator,8.8585205078125,0.2987842559814453,-8.559736251831055,5.0
5,140,electron,negative_charge_atomic,7.663926124572754,2.381895065307617,-5.282031059265137,5.0
5,364,proton,positive_charge_atomic,6.3950958251953125,3.3527255058288574,-3.042370319366455,5.0
5,301,neutron,nuclear_stability_provider,8.724493980407715,0.7987155914306641,-7.925778388977051,5.0
5,182,neutron,nuclear_stability_provider,11.893516540527344,1.5223512649536133,-10.37116527557373,5.0
5,271,electron,negative_charge_atomic,6.692653179168701,2.972870349884033,-3.719782829284668,5.0
5,49,photon,em_quantum,6.699645519256592,-1.8486156463623047,-8.548261165618896,5.0
5,165,photon,massless_em_mediator,7.2028889656066895,0.8883686065673828,-6.314520359039307,5.0
5,209,neutron,nuclear_stability_provider,3.5195016860961914,-1.0581483840942383,-4.57765007019043,5.0
5,366,photon,em_quantum,6.864108562469482,-0.5215578079223633,-7.385666370391846,5.0
5,15,neutron,neutral_charge_atomic,4.923307418823242,-0.0445556640625,-4.967863082885742,5.0
5,104,electron,negative_charge_atomic,4.782195568084717,2.8201098442077637,-1.9620857238769531,5.0
5,14,neutron,nuclear_stability_provider,10.304678916931152,0.010190010070800781,-10.294488906860352,5.0
5,7,electron,negative_charge_atomic,5.830833435058594,1.4802889823913574,-4.350544452667236,5.0
5,237,proton,positive_charge_atomic,5.94530725479126,-1.5597381591796875,-7.505045413970947,5.0
5,420,photon,em_quantum,0.5153980255126953,-2.550046920776367,-3.0654449462890625,5.0
5,288,photon,em_quantum,6.338042259216309,0.4876136779785156,-5.850428581237793,5.0
5,372,photon,massless_em_mediator,6.511629581451416,-1.9819164276123047,-8.49354600906372,5.0
5,5,photon,em_quantum,3.6891326904296875,-0.39942073822021484,-4.088553428649902,5.0
5,321,proton,positive_charge_atomic,3.277252674102783,0.02157306671142578,-3.2556796073913574,5.0
5,51,proton,positive_charge_atomic,7.992820739746094,3.0296010971069336,-4.96321964263916,5.0
5,396,neutron,neutral_charge_atomic,10.24449348449707,4.370450973510742,-5.874042510986328,5.0
5,230,neutron,nuclear_stability_provider,13.336688995361328,0.5486106872558594,-12.788078308105469,5.0
5,187,neutron,neutral_charge_atomic,6.587135314941406,0.6318817138671875,-5.955253601074219,5.0
5,103,proton,positive_charge_atomic,5.59808349609375,-0.16213417053222656,-5.760217666625977,5.0
5,226,photon,massless_em_mediator,4.191532611846924,2.1558027267456055,-2.0357298851013184,5.0
5,352,neutron,nuclear_stability_provider,6.511344909667969,-0.12139606475830078,-6.6327409744262695,5.0
5,40,proton,positive_charge_atomic,3.8210160732269287,0.8963279724121094,-2.9246881008148193,5.0
5,388,electron,negative_charge_atomic,6.6477508544921875,0.04898834228515625,-6.598762512207031,5.0
5,173,photon,em_quantum,6.014272689819336,1.6413512229919434,-4.372921466827393,5.0
5,446,photon,em_quantum,1.0662431716918945,-0.5373306274414062,-1.6035737991333008,5.0
5,231,photon,em_quantum,8.320059776306152,0.17394351959228516,-8.146116256713867,5.0
5,95,neutron,nuclear_stability_provider,5.70802116394043,3.303077220916748,-2.4049439430236816,5.0
5,159,photon,em_quantum,5.544009208679199,1.6548895835876465,-3.8891196250915527,5.0
5,99,neutron,neutral_charge_atomic,9.382543563842773,2.2387924194335938,-7.14375114440918,5.0
5,97,neutron,neutral_charge_atomic,5.381625175476074,0.4207735061645508,-4.960851669311523,5.0
5,290,neutron,neutral_charge_atomic,4.4724884033203125,0.47620487213134766,-3.996283531188965,5.0
5,233,photon,em_quantum,5.043202877044678,-0.4230461120605469,-5.466248989105225,5.0
5,344,photon,massless_em_mediator,3.09414005279541,-1.2033562660217285,-4.297496318817139,5.0
5,114,neutron,neutral_charge_atomic,10.5777587890625,1.6045866012573242,-8.973172187805176,5.0
5,154,neutron,neutral_charge_atomic,9.6080322265625,2.8060264587402344,-6.802005767822266,5.0
5,330,neutron,neutral_charge_atomic,9.732321739196777,4.4036455154418945,-5.328676223754883,5.0
5,129,electron,negative_charge_atomic,7.805719375610352,2.575812339782715,-5.229907035827637,5.0
5,143,electron,negative_charge_atomic,9.323150634765625,4.765068531036377,-4.558082103729248,5.0
5,381,neutron,neutral_charge_atomic,6.245100975036621,1.7184123992919922,-4.526688575744629,5.0
5,432,photon,em_quantum,6.171609401702881,-0.2119760513305664,-6.383585453033447,5.0
5,275,neutron,nuclear_stability_provider,8.71495246887207,3.524256706237793,-5.190695762634277,5.0
5,203,electron,negative_charge_atomic,8.828190803527832,4.057366371154785,-4.770824432373047,5.0
5,18,neutron,nuclear_stability_provider,8.582381248474121,0.7734918594360352,-7.808889389038086,5.0
5,392,electron,negative_charge_atomic,7.321447372436523,4.072336196899414,-3.2491111755371094,5.0
5,254,neutron,nuclear_stability_provider,10.739198684692383,0.6955928802490234,-10.04360580444336,5.0
5,347,proton,positive_charge_atomic,3.710710048675537,1.5705490112304688,-2.1401610374450684,5.0
5,297,electron,negative_charge_atomic,6.509035110473633,1.9873313903808594,-4.521703720092773,5.0
5,178,neutron,neutral_charge_atomic,7.117734909057617,2.5677356719970703,-4.549999237060547,5.0
5,172,neutron,neutral_charge_atomic,-0.3251457214355469,0.6019220352172852,0.927067756652832,5.0
5,369,photon,massless_em_mediator,6.089278221130371,0.6625518798828125,-5.426726341247559,5.0
5,20,photon,massless_em_mediator,6.123805999755859,0.5646743774414062,-5.559131622314453,5.0
5,248,photon,massless_em_mediator,4.12650203704834,-0.6883068084716797,-4.8148088455200195,5.0
5,404,electron,negative_charge_atomic,4.145124435424805,0.6560330390930176,-3.489091396331787,5.0
5,232,proton,positive_charge_atomic,4.389431476593018,0.9757475852966309,-3.4136838912963867,5.0
5,322,neutron,nuclear_stability_provider,7.678031921386719,2.628321647644043,-5.049710273742676,5.0
5,13,neutron,neutral_charge_atomic,9.17414665222168,6.038434982299805,-3.135711669921875,5.0
5,109,photon,massless_em_mediator,6.151902198791504,0.6257514953613281,-5.526150703430176,5.0
5,429,electron,negative_charge_atomic,9.79055118560791,6.3965630531311035,-3.3939881324768066,5.0
5,336,electron,negative_charge_atomic,6.734516143798828,3.063380241394043,-3.671135902404785,5.0
5,128,photon,massless_em_mediator,1.503631591796875,-0.29942798614501953,-1.8030595779418945,5.0
5,253,photon,massless_em_mediator,7.693480014801025,-0.33179473876953125,-8.025274753570557,5.0
5,80,neutron,nuclear_stability_provider,10.88343620300293,-0.1973094940185547,-11.080745697021484,5.0
5,142,neutron,neutral_charge_atomic,6.9206013679504395,-1.3201932907104492,-8.240794658660889,5.0
5,304,electron,negative_charge_atomic,5.03150749206543,1.838470458984375,-3.1930370330810547,5.0
5,70,proton,positive_charge_atomic,2.329678535461426,1.224421501159668,-1.1052570343017578,5.0
5,160,electron,negative_charge_atomic,7.377712726593018,1.7410755157470703,-5.636637210845947,5.0
5,58,photon,massless_em_mediator,4.7458648681640625,-1.376469612121582,-6.1223344802856445,5.0
5,345,neutron,nuclear_stability_provider,7.6475830078125,2.6359405517578125,-5.0116424560546875,5.0
5,376,electron,negative_charge_atomic,4.905244827270508,2.5973169803619385,-2.3079278469085693,5.0
