experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,0,29,29.0,0.44719827586206895,0.375,0.36530467579492526,0.25754310344827586,0.25,0.2751989372985105,1.625,1.8825431034482758,0.0,0,False,True,graph,True
ablation_zero,1,29,29.0,0.28879310344827586,0.3125,0.20503143344555466,0.08620689655172414,0.0625,0.1283524898510004,2.25,2.336206896551724,0.0,0,False,True,graph,True
ablation_zero,2,29,29.0,0.5387931034482759,0.375,0.47309409490006366,-0.04741379310344827,-0.3125,0.2329916112944258,2.3125,2.2650862068965516,0.0,0,False,True,graph,True
ablation_zero,3,29,29.0,0.3739224137931034,0.28125,0.4031027435907552,0.14547413793103448,0.0,0.13753468042951966,2.71875,2.8642241379310347,0.0,0,False,True,graph,True
ablation_zero,4,29,29.0,0.36530172413793105,0.25,0.39766894084750737,0.20581896551724138,0.0,0.44960211648235066,0.8125,1.0183189655172413,0.0,0,False,True,graph,True
