experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,0,53,53.0,0.5017688679245284,0.46875,0.46421747340866487,-0.3178066037735849,-0.34375,0.0979061203796033,5.125,4.807193396226415,0.0,0,False,True,graph,True
ablation_zero,1,53,53.0,0.8354952830188679,0.4375,0.678789635283058,-0.7081367924528302,-0.4375,0.12552041791754565,6.65625,5.94811320754717,0.0,0,False,True,graph,True
ablation_zero,2,53,53.0,0.49587264150943394,0.28125,0.40332889036669156,0.17275943396226415,0.1875,0.10171746471636088,4.875,5.0477594339622645,0.0,0,False,True,graph,True
ablation_zero,3,53,53.0,0.7040094339622641,0.6875,0.2846749114301265,-0.20754716981132076,-0.5625,0.27473538779118445,2.5625,2.354952830188679,0.0,0,False,True,graph,True
ablation_zero,4,53,53.0,0.455188679245283,0.4375,0.2975706319904941,-0.09198113207547169,-0.1875,0.8092243042720711,0.5625,0.4705188679245283,0.20754716981132076,11,False,True,graph,True
ablation_zero,5,53,53.0,0.5330188679245284,0.4375,0.3284061921477752,0.027122641509433963,0.1875,0.3966652010849311,1.34375,1.3708726415094339,0.018867924528301886,1,False,True,graph,True
ablation_zero,6,53,53.0,0.9298349056603774,0.65625,0.5658588837389061,-0.5383254716981132,-0.53125,0.1740041925464955,5.34375,4.805424528301887,0.0,0,False,True,graph,True
ablation_zero,7,53,53.0,1.3107311320754718,0.8125,1.2974384071354725,-1.2175707547169812,-0.75,0.20560488314030162,6.375,5.157429245283019,0.0,0,False,True,graph,True
ablation_zero,8,53,53.0,0.8614386792452831,0.5625,0.7615178651271666,0.5536556603773585,0.46875,0.12530017134433177,6.875,7.428655660377358,0.0,0,False,True,graph,True
ablation_zero,9,53,53.0,1.3985849056603774,1.0625,0.9562410770616828,-0.16745283018867924,-0.625,2.7971697553773596,0.5,0.33254716981132076,0.5094339622641509,27,False,True,graph,True
ablation_zero,10,53,53.0,0.5695754716981132,0.5,0.5442637351737244,-0.05306603773584906,0.125,0.8284734013285514,-0.6875,-0.7405660377358491,0.09433962264150944,5,False,True,graph,True
ablation_zero,11,53,53.0,0.5524764150943396,0.4375,0.4062395331910546,0.47818396226415094,0.4375,0.10913114350677094,-5.0625,-4.584316037735849,0.0,0,False,True,graph,True
ablation_zero,12,53,53.0,0.8979952830188679,0.5,1.1065044617060518,-0.7954009433962265,-0.375,0.1238614181765867,7.25,6.454599056603773,0.0,0,False,True,graph,True
ablation_zero,13,53,53.0,0.3269457547169811,0.28125,0.2523151712019121,-0.10170990566037735,-0.125,0.0706909738400154,4.625,4.523290094339623,0.0,0,False,True,graph,True
ablation_zero,14,53,53.0,0.4722877358490566,0.375,0.3721173447451216,-0.4097877358490566,-0.375,0.07372296352965098,6.40625,5.996462264150943,0.0,0,False,True,graph,True
ablation_zero,15,53,53.0,1.2476415094339623,1.125,0.6610927388783496,-0.4363207547169811,-0.75,1.050645472781059,1.1875,0.7511792452830188,0.2641509433962264,14,False,True,graph,True
ablation_zero,16,53,53.0,0.6662735849056604,0.65625,0.5001792641724117,0.1733490566037736,-0.03125,0.23689727379082226,2.8125,2.9858490566037736,0.0,0,False,True,graph,True
ablation_zero,17,53,53.0,0.8543632075471698,0.625,0.5526291847014094,0.23172169811320756,0.375,0.6834905605698115,1.25,1.4817216981132075,0.11320754716981132,6,False,True,graph,True
ablation_zero,18,53,53.0,1.4139150943396226,0.71875,1.4576079224651477,0.17099056603773585,0.53125,0.30163521948229766,4.6875,4.8584905660377355,0.05660377358490566,3,False,True,graph,True
ablation_zero,19,53,53.0,0.6951650943396226,0.703125,0.39048822895867086,0.2665094339622642,0.375,0.27128393819581786,2.5625,2.829009433962264,0.0,0,False,True,graph,True
ablation_zero,20,53,53.0,0.6627358490566038,0.53125,0.5018130623603926,-0.027122641509433963,-0.21875,0.29869784611588746,2.21875,2.191627358490566,0.0,0,False,True,graph,True
ablation_zero,21,53,53.0,0.7470518867924528,0.65625,0.5018095317450812,-0.30837264150943394,-0.0625,0.5196882654577879,-1.4375,-1.7458726415094339,0.0,0,False,True,graph,True
ablation_zero,22,53,53.0,0.42452830188679247,0.34375,0.29706054185932074,-0.12264150943396226,-0.28125,0.08437829585948015,-5.03125,-5.153891509433962,0.0,0,False,True,graph,True
ablation_zero,23,53,53.0,0.5129716981132075,0.4375,0.4564258898590213,-0.10495283018867925,-0.0625,0.10070610004537844,-5.09375,-5.1987028301886795,0.0,0,False,True,graph,True
ablation_zero,24,53,53.0,0.5471698113207547,0.40625,0.4115146412176633,-0.23113207547169812,-0.15625,0.0897919688899011,6.09375,5.862617924528302,0.0,0,False,True,graph,True
ablation_zero,25,53,53.0,0.6491745283018868,0.53125,0.4419689979580278,0.36379716981132076,0.34375,0.09617400405039205,6.75,7.1137971698113205,0.0,0,False,True,graph,True
ablation_zero,26,53,53.0,0.3738207547169811,0.15625,0.4412171358903297,0.25825471698113206,0.09375,0.05068755989289562,7.375,7.633254716981132,0.0,0,False,True,graph,True
ablation_zero,27,53,53.0,1.2387971698113207,1.21875,0.8682797898173706,-0.4722877358490566,-0.4375,0.30031446468076994,4.125,3.6527122641509435,0.0,0,False,True,graph,True
ablation_zero,28,53,53.0,0.4858490566037736,0.375,0.3335779747517475,-0.17570754716981132,-0.15625,0.10364779852102304,4.6875,4.511792452830188,0.0,0,False,True,graph,True
ablation_zero,29,53,53.0,0.9439858490566038,0.90625,0.4627159096217178,0.061910377358490566,-0.4375,0.2581841631383964,3.65625,3.7181603773584904,0.0,0,False,True,graph,True
ablation_zero,30,53,53.0,0.9089033018867925,0.78125,0.7418409859683176,-0.3251768867924528,-0.375,0.17416111140506466,5.21875,4.893573113207547,0.0,0,False,True,graph,True
ablation_zero,31,53,53.0,0.36202830188679247,0.21875,0.3454630590166449,0.27476415094339623,0.1875,0.06033805021390195,6.0,6.274764150943396,0.0,0,False,True,graph,True
ablation_zero,32,53,53.0,0.44162735849056606,0.40625,0.24468798628324556,-0.07016509433962265,-0.09375,0.06573058349146195,6.71875,6.648584905660377,0.0,0,False,True,graph,True
ablation_zero,33,53,53.0,1.2393867924528301,0.9375,0.9216395436807451,0.1403301886792453,-0.4375,3.305031358406712,-0.375,-0.2346698113207547,0.32075471698113206,17,False,True,graph,True
