experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,8,6,6.0,0.7604166666666666,0.734375,0.5818433351570392,-0.40625,-0.328125,0.1137071649390048,6.6875,6.28125,0.0,0,False,True,graph,True
patching,9,6,6.0,0.5625,0.359375,0.5512769267799986,-0.09375,0.21875,0.12413793076052315,4.53125,4.4375,0.0,0,False,True,graph,True
steering,0,6,6.0,0.5520833333333334,0.59375,0.3588537887032359,-0.3229166666666667,-0.375,0.04553264601055721,12.125,11.802083333333334,0.0,0,False,True,graph,True
steering,1,6,6.0,2.6822916666666665,3.03125,1.5225411358701173,-2.6822916666666665,-3.03125,0.3087529972465193,8.6875,6.005208333333333,0.0,0,False,True,graph,True
steering,2,6,6.0,0.46875,0.375,0.2614562582918986,-0.46875,-0.375,0.05172413787395952,9.0625,8.59375,0.0,0,False,True,graph,True
steering,3,6,6.0,0.6770833333333334,0.71875,0.2915922524119368,-0.3645833333333333,-0.625,0.13888888860398854,4.875,4.510416666666667,0.0,0,False,True,graph,True
steering,4,6,6.0,0.9270833333333334,0.796875,0.6634034720037774,-0.84375,-0.796875,0.14833333309600003,6.25,5.40625,0.0,0,False,True,graph,True
steering,5,6,6.0,1.1354166666666667,0.6875,1.1702141007809923,0.9270833333333334,0.53125,0.12442922360793142,9.125,10.052083333333334,0.0,0,False,True,graph,True
steering,6,6,6.0,0.5729166666666666,0.40625,0.5425873585577411,-0.4895833333333333,-0.40625,0.05876068370041634,9.75,9.260416666666666,0.0,0,False,True,graph,True
steering,7,6,6.0,0.828125,0.75,0.40104843067888946,-0.828125,-0.75,0.09330985904979168,8.875,8.046875,0.0,0,False,True,graph,True
steering,8,6,6.0,0.8020833333333334,0.59375,0.6548099278925653,-0.71875,-0.59375,0.08333333324675318,9.625,8.90625,0.0,0,False,True,graph,True
steering,9,6,6.0,0.6197916666666666,0.40625,0.6949642152058383,0.3072916666666667,-0.015625,0.08263888877870366,7.5,7.807291666666667,0.0,0,False,True,graph,True
steering,10,6,6.0,1.03125,0.625,1.1345084287919591,0.34375,-0.03125,0.0789473683606144,13.0625,13.40625,0.0,0,False,True,graph,True
steering,11,6,6.0,0.5520833333333334,0.375,0.5145031988886626,0.010416666666666666,-0.09375,0.07181571806376268,7.6875,7.697916666666667,0.0,0,False,True,graph,True
steering,12,6,6.0,0.4114583333333333,0.421875,0.17277227907470188,-0.4114583333333333,-0.421875,0.07481060592458673,5.5,5.088541666666667,0.0,0,False,True,graph,True
steering,13,6,6.0,0.9427083333333334,0.984375,0.42316546458408755,-0.046875,-0.5,0.1377473361761987,6.84375,6.796875,0.0,0,False,True,graph,True
steering,14,6,6.0,1.0885416666666667,1.1328125,0.7625042691137319,-1.0885416666666667,-1.1328125,0.30028735549346014,3.625,2.5364583333333335,0.0,0,False,True,graph,True
steering,15,6,6.0,1.3098958333333333,1.5,0.8369177469167246,-1.1432291666666667,-1.5,0.2832207201083516,4.625,3.4817708333333335,0.0,0,False,True,graph,True
steering,16,6,6.0,0.3802083333333333,0.21875,0.39746101748054075,-0.3802083333333333,-0.21875,0.044082125552755,8.625,8.244791666666666,0.0,0,False,True,graph,True
steering,17,6,6.0,1.3489583333333333,1.125,1.1542070916506564,-1.3489583333333333,-1.125,0.20171339533700175,6.6875,5.338541666666667,0.0,0,False,True,graph,True
steering,18,6,6.0,0.4166666666666667,0.34375,0.32993054824715257,-0.20833333333333334,-0.1875,0.07936507921390774,5.25,5.041666666666667,0.0,0,False,True,graph,True
steering,19,6,6.0,0.9739583333333334,0.734375,0.6482146956577478,-0.9739583333333334,-0.734375,0.21494252826127624,4.53125,3.5572916666666665,0.0,0,False,True,graph,True
