experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,11,36396,20,20.0,0.5078125,0.578125,0.3445527409307532,-0.2921875,-0.25,0.11421606201549037,5.7953125,5.503125,0.0,0,False,True,graph,True
patching,11,46537,20,20.0,0.5078125,0.578125,0.3445527409307532,-0.2921875,-0.25,0.11421606201549037,5.7953125,5.503125,0.0,0,False,True,graph,True
patching,11,59878,20,20.0,0.5078125,0.578125,0.3445527409307532,-0.2921875,-0.25,0.11421606201549037,5.7953125,5.503125,0.0,0,False,True,graph,True
patching,11,107914,20,20.0,0.5078125,0.578125,0.3445527409307532,-0.2921875,-0.25,0.11421606201549037,5.7953125,5.503125,0.0,0,False,True,graph,True
patching,11,148703,20,20.0,0.5078125,0.578125,0.3445527409307532,-0.2921875,-0.25,0.11421606201549037,5.7953125,5.503125,0.0,0,False,True,graph,True
patching,12,4447,20,20.0,1.209375,1.015625,1.017178720452854,-0.78125,-0.90625,0.3550384906956446,5.7953125,5.0140625,0.1,2,False,True,graph,True
patching,12,39488,20,20.0,1.209375,1.015625,1.017178720452854,-0.78125,-0.90625,0.3550384906956446,5.7953125,5.0140625,0.1,2,False,True,graph,True
patching,12,40178,20,20.0,1.209375,1.015625,1.017178720452854,-0.78125,-0.90625,0.3550384906956446,5.7953125,5.0140625,0.1,2,False,True,graph,True
patching,12,68142,20,20.0,1.209375,1.015625,1.017178720452854,-0.78125,-0.90625,0.3550384906956446,5.7953125,5.0140625,0.1,2,False,True,graph,True
patching,12,71563,20,20.0,1.209375,1.015625,1.017178720452854,-0.78125,-0.90625,0.3550384906956446,5.7953125,5.0140625,0.1,2,False,True,graph,True
patching,13,54591,20,20.0,0.6546875,0.65625,0.4612308110043569,-0.5078125,-0.546875,0.13531542715742134,5.7953125,5.2875,0.0,0,False,True,graph,True
patching,13,72758,20,20.0,0.6546875,0.65625,0.4612308110043569,-0.5078125,-0.546875,0.13531542715742134,5.7953125,5.2875,0.0,0,False,True,graph,True
patching,13,74172,20,20.0,0.6546875,0.65625,0.4612308110043569,-0.5078125,-0.546875,0.13531542715742134,5.7953125,5.2875,0.0,0,False,True,graph,True
patching,13,132137,20,20.0,0.6546875,0.65625,0.4612308110043569,-0.5078125,-0.546875,0.13531542715742134,5.7953125,5.2875,0.0,0,False,True,graph,True
patching,13,145452,20,20.0,0.6546875,0.65625,0.4612308110043569,-0.5078125,-0.546875,0.13531542715742134,5.7953125,5.2875,0.0,0,False,True,graph,True
patching,14,3216,12,12.0,0.6328125,0.546875,0.40044475451734235,-0.0703125,0.03125,0.13321875022530602,5.833333333333333,5.763020833333333,0.0,0,False,True,graph,True
patching,14,57525,20,20.0,0.5578125,0.46875,0.38504568145768175,0.0828125,0.125,0.14434844760753585,5.7953125,5.878125,0.0,0,False,True,graph,True
patching,14,59886,12,12.0,0.5052083333333334,0.421875,0.4023707561177724,0.40625,0.421875,0.13936930467299335,6.174479166666667,6.580729166666667,0.0,0,False,True,graph,True
patching,14,106824,10,10.0,0.428125,0.3125,0.3343246976701276,0.203125,0.125,0.13777397906278907,6.2875,6.490625,0.0,0,False,True,graph,True
patching,14,111183,20,20.0,0.5578125,0.46875,0.38504568145768175,0.0828125,0.125,0.14434844760753585,5.7953125,5.878125,0.0,0,False,True,graph,True
patching,14,114892,18,18.0,0.5798611111111112,0.46875,0.392546336925957,0.11805555555555555,0.21875,0.15542072838721505,5.496527777777778,5.614583333333333,0.0,0,False,True,graph,True
patching,14,147543,8,8.0,0.63671875,0.546875,0.36897598251057323,-0.40234375,-0.515625,0.15181716200934958,5.2265625,4.82421875,0.0,0,False,True,graph,True
patching,15,16555,20,20.0,0.4328125,0.359375,0.38704278523011404,-0.0640625,-0.015625,0.0932561528417138,5.7953125,5.73125,0.0,0,False,True,graph,True
patching,15,24958,20,20.0,0.4328125,0.359375,0.38704278523011404,-0.0640625,-0.015625,0.0932561528417138,5.7953125,5.73125,0.0,0,False,True,graph,True
patching,15,28063,20,20.0,0.4328125,0.359375,0.38704278523011404,-0.0640625,-0.015625,0.0932561528417138,5.7953125,5.73125,0.0,0,False,True,graph,True
patching,16,88149,20,20.0,0.3890625,0.390625,0.2664171624366371,-0.0140625,-0.046875,0.07229792589320098,5.7953125,5.78125,0.0,0,False,True,graph,True
patching,16,101500,20,20.0,0.3890625,0.390625,0.2664171624366371,-0.0140625,-0.046875,0.07229792589320098,5.7953125,5.78125,0.0,0,False,True,graph,True
patching,17,11599,20,20.0,0.8046875,0.625,0.8993827264581613,0.6578125,0.59375,0.2767357099474589,5.7953125,6.453125,0.0,0,False,True,graph,True
