experiment_type,prompt_idx,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_features
ablation_zero,12,0.9947283179671677,0.75,0.601064336667543,-0.5973056510642722,-0.578125,0.18615190631165676,5.343652689898455,4.746347038834183,0.0,54
ablation_zero,13,1.399126785772818,0.875,1.3062949784055986,-1.2788705914108842,-0.859375,0.21971187558265542,6.369071589575873,5.090200998164989,0.0,54
ablation_zero,14,0.73006037429527,0.5625,0.6397463928686825,0.5399349442234745,0.46875,0.10613705111662332,6.882243333039461,7.422178277262935,0.0,54
ablation_zero,15,1.0077197640030473,0.8125,0.6947639458107429,-0.5427722754301848,-0.53125,0.15786345354383022,6.382448902836552,5.839676627406368,0.0,54
ablation_zero,16,0.4756326498808684,0.34375,0.44606912342408395,-0.04741043514675564,-0.03125,0.059726263872162996,7.9607277446322975,7.913317309485541,0.0,54
ablation_zero,17,0.8234393420042815,0.53125,0.8742425417463162,-0.7017635681011059,-0.5,0.16617903724959004,4.957351163581565,4.25558759548046,0.0,54
ablation_zero,18,1.2394520353387903,0.96875,1.0608149570572634,-0.7247124159777606,-0.84375,1.1166276110275686,1.4634147396794073,0.7387023237016466,0.35185185185185186,54
ablation_zero,19,0.8226251116505375,0.5625,0.9705029259664164,-0.46808577908409965,-0.1875,1.5710515061382404,-0.5997466157983851,-1.0678323948824848,0.12962962962962962,54
ablation_zero,20,1.135955082045661,0.78125,1.102748398683168,0.041341909655818236,0.4375,0.48213606546199167,2.2731959378277815,2.3145378474836,0.1111111111111111,54
ablation_zero,21,0.8659516087284794,0.5,0.9248429411926986,-0.49708931534378614,-0.25,3.7763673123746893,0.6838265524970161,0.1867372371532299,0.46296296296296297,54
ablation_zero,22,1.1239537795384724,1.21875,0.7419128265228845,0.49892228179507786,0.39987850189208984,0.6378231110046064,2.011548713401512,2.51047099519659,0.0,54
ablation_zero,23,1.5232131613625421,1.125,1.2341188518720627,-0.8782350178118106,-0.913722038269043,3.5108103486762285,0.18747036545364945,-0.6907646523581611,0.6666666666666666,54
ablation_zero,24,0.9419064610092728,0.4375,1.1198485422147395,-0.8539190910480641,-0.390625,0.12987214893147125,7.253168847825792,6.399249756777728,0.0,54
ablation_zero,25,1.9220136006673176,1.265625,1.956187448617609,-1.4559011459350586,-1.25,0.21059109677440835,9.126293023427328,7.670391877492269,0.0,54
ablation_zero,26,0.3189459597622907,0.28125,0.24823693474186845,-0.12249212353317826,-0.1434059143066406,0.06882599256712511,4.635630819532606,4.513138695999428,0.0,54
ablation_zero,27,0.5822442372639974,0.375,0.6304833983701545,-0.44882721371120876,-0.34375,0.0628829931490478,9.258274625848841,8.809447412137631,0.0,54
ablation_zero,28,0.8050606515672472,0.734375,0.6092638154066087,-0.7224428565413864,-0.65625,0.09975051087431402,8.068899684482151,7.346456827940764,0.0,54
ablation_zero,29,0.5636537604861789,0.59375,0.32798473769833153,-0.324224798767655,-0.40625,0.07745286892226186,7.2778077213852495,6.953582922617595,0.0,54
ablation_zero,30,1.126817818041201,1.09375,0.6263795649733249,-0.4953767017081932,-0.75,0.9316951351104378,0.8375030270329228,0.34212632532472964,0.2777777777777778,54
ablation_zero,31,0.5465340967531558,0.4375,0.4194470213028096,-0.2892378877710413,-0.34375,42824074.12094145,-0.23370389585141782,-0.5229417836224591,0.0,54
ablation_zero,32,0.7675277568675853,0.796875,0.49713729329516415,0.13881141168099861,-0.09375,0.26627188598784346,2.127475032099971,2.2662864437809698,0.0,54
ablation_zero,33,1.1110392676459417,0.7829985618591309,0.9400317435735818,-0.9306273990207248,-0.625,0.45934812008245324,1.773342900806003,0.8427155017852783,0.09259259259259259,54
ablation_zero,34,1.3695841012177643,0.84375,1.2968014164178523,-1.2267393712644223,-0.78125,0.3907123485727446,2.836245854695638,1.6095064834312156,0.09259259259259259,54
ablation_zero,35,0.5610729765008997,0.46875,0.4135359692362907,-0.26658550015202276,-0.09375,0.34228186858204807,1.0555035979659468,0.7889180978139242,0.0,54
ablation_zero,36,1.3130008114708795,0.6875,1.439965526065951,0.11194586753845215,0.4375,0.2800906209665636,4.687822615658796,4.799768483197248,0.05555555555555555,54
ablation_zero,37,0.5871755811903212,0.375,0.45647651784023435,-0.11429608309710468,-0.2826673984527588,0.26538007679063214,2.2092986901601157,2.095002607063011,0.0,54
ablation_zero,38,0.780354552798801,0.59375,0.6230105440410139,-0.3235519020645707,-0.296875,0.11998512513669256,6.5033124729439065,6.179760570879336,0.0,54
ablation_zero,39,0.9401462254700838,0.875,0.7676423265528057,-0.6345906699145282,-0.609375,0.21830522374462877,4.3038084065472635,3.6692177366327354,0.0,54
ablation_zero,40,1.0021505885654025,0.859375,0.7528750517533659,-0.8122698465983073,-0.75,0.209020176868119,4.793588205620095,3.9813183590217873,0.0,54
ablation_zero,41,0.7155209735587791,0.65625,0.5102893950964166,-0.01663517951965332,-0.125,0.3632879612150728,1.9696705164732757,1.9530353369536224,0.0,54
ablation_zero,42,0.7205832622669361,0.65625,0.488014600465264,-0.3583355832982946,-0.2027100324630737,0.4817252224308327,-1.0263869629965887,-1.3847225462948833,0.0,54
ablation_zero,43,0.5748110568081891,0.484375,0.46825274014140655,-0.1427205447797422,-0.21875,0.11646437164792053,-4.232935834814001,-4.375656379593743,0.0,54
ablation_zero,44,0.6532575201105189,0.5,0.48089029801874883,-0.24431446746543603,-0.25,0.49315887348746845,-0.880199361730505,-1.124513829195941,0.037037037037037035,54
ablation_zero,45,0.453734314000165,0.25702381134033203,0.5577808693462756,0.16874477156886347,0.09375,0.0914083109551816,-4.490129647431551,-4.3213848758626865,0.0,54
ablation_zero,46,0.8992399904463027,0.6789455413818359,0.7175217622732347,-0.8069681856367323,-0.6789455413818359,1.9775952381496977,-1.81832018604985,-2.6252883716865822,0.018518518518518517,54
ablation_zero,47,0.5309995898494014,0.5625,0.26932935076989734,-0.17545122570461696,-0.34375,0.15299203293179778,-3.5380062527126737,-3.7134574784172907,0.0,54
ablation_zero,48,0.6003427505493164,0.4597795009613037,0.45747979950323586,-0.32895436110319914,-0.25234198570251465,0.09862298554211203,6.0883383839218705,5.759384022818671,0.0,54
