layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
3,1.0,shuffled0,0.15154466865811442,64,63,0.0020481571555137634,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,1.0,shuffled1,0.15154466865811442,64,63,0.00837666541337967,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,1.0,random0,0.15154466865811442,64,63,4.334002733230591e-05,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,1.0,random1,0.15154466865811442,64,63,-0.002432987093925476,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,w_res,0.15154466865811442,64,63,0.013537190854549408,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,usage,0.15154466865811442,64,63,0.7549056634306908,0.03125,0.031746031746031744,0.0,0.0,0.0,0.058823529411764705,0.03125,0.0
3,4.0,delta,0.15154466865811442,64,63,0.029112152755260468,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,shuffled0,0.15154466865811442,64,63,0.00780487060546875,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,shuffled1,0.15154466865811442,64,63,0.03460230678319931,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,random0,0.15154466865811442,64,63,-0.0005157440900802612,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,4.0,random1,0.15154466865811442,64,63,-0.009964026510715485,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,w_res,0.15154466865811442,64,63,0.03725544363260269,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,usage,0.15154466865811442,64,63,2.5972640365362167,0.171875,0.1746031746031746,0.0,0.0,0.0,0.3235294117647059,0.015625,0.0
3,16.0,delta,0.15154466865811442,64,63,0.04907158017158508,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,shuffled0,0.15154466865811442,64,63,0.020850762724876404,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,shuffled1,0.15154466865811442,64,63,0.14775612205266953,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,random0,0.15154466865811442,64,63,-0.013694137334823608,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
3,16.0,random1,0.15154466865811442,64,63,-0.032399095594882965,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,w_res,0.19501327523860507,64,63,0.0023890212178230286,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,usage,0.19501327523860507,64,63,0.25788190960884094,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,delta,0.19501327523860507,64,63,0.0056733787059783936,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,shuffled0,0.19501327523860507,64,63,-0.015904046595096588,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,shuffled1,0.19501327523860507,64,63,0.004140846431255341,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,random0,0.19501327523860507,64,63,-0.01053621619939804,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,1.0,random1,0.19501327523860507,64,63,0.006093822419643402,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,w_res,0.19501327523860507,64,63,0.007857091724872589,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,usage,0.19501327523860507,64,63,0.960564523935318,0.03125,0.031746031746031744,0.0,0.0,0.0,0.058823529411764705,0.03125,0.0
4,4.0,delta,0.19501327523860507,64,63,0.0196303129196167,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,shuffled0,0.19501327523860507,64,63,-0.06557129323482513,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,shuffled1,0.19501327523860507,64,63,0.016285963356494904,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,random0,0.19501327523860507,64,63,-0.041389428079128265,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,random1,0.19501327523860507,64,63,0.023520849645137787,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,16.0,w_res,0.19501327523860507,64,63,0.0015255585312843323,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
4,16.0,usage,0.19501327523860507,64,63,2.9700676053762436,0.34375,0.3492063492063492,0.0,0.0,0.0,0.6470588235294118,0.0625,0.0
4,16.0,delta,0.19501327523860507,64,63,0.009481571614742279,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
4,16.0,shuffled0,0.19501327523860507,64,63,-0.2651246152818203,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,16.0,shuffled1,0.19501327523860507,64,63,0.06134006381034851,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,16.0,random0,0.19501327523860507,64,63,-0.1433989331126213,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,16.0,random1,0.19501327523860507,64,63,0.07893101125955582,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,w_res,0.2534433845976035,64,63,-0.0014401227235794067,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,usage,0.2534433845976035,64,63,0.313574880361557,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,delta,0.2534433845976035,64,63,0.0035213828086853027,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,shuffled0,0.2534433845976035,64,63,-0.0008768290281295776,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,shuffled1,0.2534433845976035,64,63,0.009232304990291595,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,random0,0.2534433845976035,64,63,-0.0011000558733940125,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,1.0,random1,0.2534433845976035,64,63,0.0010226964950561523,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,w_res,0.2534433845976035,64,63,-0.007705792784690857,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,usage,0.2534433845976035,64,63,1.2404357343912125,0.03125,0.031746031746031744,0.0,0.0,0.0,0.058823529411764705,0.03125,0.0
5,4.0,delta,0.2534433845976035,64,63,0.010698840022087097,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,shuffled0,0.2534433845976035,64,63,-0.002665802836418152,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,shuffled1,0.2534433845976035,64,63,0.03987666964530945,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,random0,0.2534433845976035,64,63,-0.005320347845554352,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,4.0,random1,0.2534433845976035,64,63,0.003623388707637787,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,16.0,w_res,0.2534433845976035,64,63,-0.07494759559631348,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
5,16.0,usage,0.2534433845976035,64,63,3.617234207689762,0.421875,0.42857142857142855,0.0,0.0,0.0,0.7941176470588235,0.0625,0.0
5,16.0,delta,0.2534433845976035,64,63,-0.030550673604011536,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,16.0,shuffled0,0.2534433845976035,64,63,0.011443957686424255,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
5,16.0,shuffled1,0.2534433845976035,64,63,0.19291530549526215,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,random0,0.2534433845976035,64,63,-0.0353429839015007,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
5,16.0,random1,0.2534433845976035,64,63,0.004621371626853943,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
6,1.0,w_res,0.31901201829926695,64,63,-0.00012533366680145264,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,usage,0.31901201829926695,64,63,0.38684792816638947,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,delta,0.31901201829926695,64,63,-0.0006662830710411072,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,shuffled0,0.31901201829926695,64,63,0.002253703773021698,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,shuffled1,0.31901201829926695,64,63,0.0037906095385551453,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,random0,0.31901201829926695,64,63,-0.0038279518485069275,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
6,1.0,random1,0.31901201829926695,64,63,-0.0003040507435798645,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
