layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
16,0.5,w_res,0.9273088592098366,63,63,-0.00852565916757735,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,0.5,usage,0.9273088592098366,63,63,0.5518614678155809,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.029411764705882353,0.031746031746031744,0.0
16,0.5,shuffled0,0.9273088592098366,63,63,-0.0025284403846377417,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,0.5,random0,0.9273088592098366,63,63,0.013430845169793992,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,w_res,0.9273088592098366,63,63,-0.01629027866181873,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,usage,0.9273088592098366,63,63,1.1410809698558988,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0,0.058823529411764705,0.031746031746031744,0.0
16,1.0,shuffled0,0.9273088592098366,63,63,-0.005598658607119606,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,random0,0.9273088592098366,63,63,0.02636054205516028,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,w_res,0.9273088592098366,63,63,-0.02973969020540752,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,usage,0.9273088592098366,63,63,2.4115940881153892,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.4117647058823529,0.031746031746031744,0.0
16,2.0,shuffled0,0.9273088592098366,63,63,-0.013375849950881232,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,random0,0.9273088592098366,63,63,0.05061633246285575,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,4.0,w_res,0.9273088592098366,63,63,-0.049653666360037665,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,4.0,usage,0.9273088592098366,63,63,4.148709062546018,0.49206349206349204,0.49206349206349204,0.0,0.0,0.0,0.9117647058823529,0.1111111111111111,0.0
