layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
16,0.5,w_res,0.6788037268740521,63,63,0.003410763210720486,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,0.5,usage,0.6788037268740521,63,63,0.32635038618057494,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,0.5,shuffled0,0.6788037268740521,63,63,-0.0003082184564499628,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,0.5,random0,0.6788037268740521,63,63,0.008569777957976811,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,w_res,0.6788037268740521,63,63,0.006657638247050937,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,usage,0.6788037268740521,63,63,0.7332970831129286,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,shuffled0,0.6788037268740521,63,63,-0.0004852612813313802,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,1.0,random0,0.6788037268740521,63,63,0.016938118707566036,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,w_res,0.6788037268740521,63,63,0.012653895786830358,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,usage,0.6788037268740521,63,63,1.6206230663117909,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,shuffled0,0.6788037268740521,63,63,-0.0004051223633781312,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,2.0,random0,0.6788037268740521,63,63,0.033049772656153116,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,4.0,w_res,0.6788037268740521,63,63,0.022419081793891057,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,4.0,usage,0.6788037268740521,63,63,2.8523745990934826,0.07936507936507936,0.07936507936507936,0.0,0.0,0.0,0.14705882352941177,0.047619047619047616,0.0
16,4.0,shuffled0,0.6788037268740521,63,63,0.0014120434957837302,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,4.0,random0,0.6788037268740521,63,63,0.06257879166376024,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,8.0,w_res,0.6788037268740521,63,63,0.031031828078012618,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,8.0,usage,0.6788037268740521,63,63,3.8792774715120832,0.2857142857142857,0.2857142857142857,0.0,0.0,0.034482758620689655,0.5,0.12698412698412698,0.0
16,8.0,shuffled0,0.6788037268740521,63,63,0.01081138186984592,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
16,8.0,random0,0.6788037268740521,63,63,0.10899119528513106,0.0,0.0,0.0,nan,0.0,0.0,0.031746031746031744,0.0
