layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
16,0.5,w_res,0.517004127735059,64,64,0.0036195777356624603,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,0.5,usage,0.517004127735059,64,64,0.26112732104957104,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,0.5,shuffled0,0.517004127735059,64,64,-0.0007537025958299637,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,0.5,random0,0.517004127735059,64,64,0.0059827640652656555,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,1.0,w_res,0.517004127735059,64,64,0.007463663816452026,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,1.0,usage,0.517004127735059,64,64,0.5500612277537584,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,1.0,shuffled0,0.517004127735059,64,64,-0.0013687815517187119,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,1.0,random0,0.517004127735059,64,64,0.011855846270918846,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,2.0,w_res,0.517004127735059,64,64,0.015805672854185104,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,2.0,usage,0.517004127735059,64,64,1.130669068545103,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
16,2.0,shuffled0,0.517004127735059,64,64,-0.0021558478474617004,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,2.0,random0,0.517004127735059,64,64,0.023248929530382156,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,4.0,w_res,0.517004127735059,64,64,0.03508497402071953,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,4.0,usage,0.517004127735059,64,64,2.0154420472681522,0.09375,0.09375,0.0,0.0,0.0,0.17142857142857143,0.046875,0.0
16,4.0,shuffled0,0.517004127735059,64,64,-0.0018183067440986633,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,4.0,random0,0.517004127735059,64,64,0.04448601417243481,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,8.0,w_res,0.517004127735059,64,64,0.08383890800178051,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,8.0,usage,0.517004127735059,64,64,2.7212923355400562,0.171875,0.171875,0.0,0.0,0.0,0.3142857142857143,0.140625,0.0
16,8.0,shuffled0,0.517004127735059,64,64,0.008105965331196785,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
16,8.0,random0,0.517004127735059,64,64,0.07941962219774723,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,16.0,w_res,0.517004127735059,64,64,0.22072620876133442,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
16,16.0,usage,0.517004127735059,64,64,3.014378432184458,0.328125,0.328125,0.0,0.0,0.0,0.6,0.140625,0.0
16,16.0,shuffled0,0.517004127735059,64,64,0.0811102818697691,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
16,16.0,random0,0.517004127735059,64,64,0.10876690596342087,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
16,32.0,w_res,0.517004127735059,64,64,0.6450518444180489,0.0,0.0,0.0,nan,0.0,0.0,0.015625,0.0
16,32.0,usage,0.517004127735059,64,64,3.3242484591901302,0.375,0.375,0.0,0.0,0.034482758620689655,0.6571428571428571,0.125,0.0
16,32.0,shuffled0,0.517004127735059,64,64,0.592494698241353,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
16,32.0,random0,0.517004127735059,64,64,-0.032524073496460915,0.0,0.0,0.0,nan,0.0,0.0,0.09375,0.0
23,0.5,w_res,2.8769808700916535,64,64,0.12952198274433613,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,0.5,usage,2.8769808700916535,64,64,0.8443819805979729,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.046875,0.015625
23,0.5,shuffled0,2.8769808700916535,64,64,-0.0024837274104356766,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,0.5,random0,2.8769808700916535,64,64,0.014783404767513275,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,1.0,w_res,2.8769808700916535,64,64,0.2662120033055544,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,1.0,usage,2.8769808700916535,64,64,1.7772442754358053,0.046875,0.046875,0.015625,0.3333333333333333,0.06896551724137931,0.02857142857142857,0.046875,0.015625
23,1.0,shuffled0,2.8769808700916535,64,64,-0.0023387055844068527,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,1.0,random0,2.8769808700916535,64,64,0.031479114666581154,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,2.0,w_res,2.8769808700916535,64,64,0.5624015405774117,0.015625,0.015625,0.0,0.0,0.034482758620689655,0.0,0.046875,0.0
23,2.0,usage,2.8769808700916535,64,64,3.884530171751976,0.171875,0.171875,0.03125,0.18181818181818182,0.1724137931034483,0.17142857142857143,0.046875,0.03125
23,2.0,shuffled0,2.8769808700916535,64,64,0.005909901112318039,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,2.0,random0,2.8769808700916535,64,64,0.07055225037038326,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,4.0,w_res,2.8769808700916535,64,64,1.2534768022596836,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.046875,0.015625
23,4.0,usage,2.8769808700916535,64,64,8.636817146092653,0.765625,0.765625,0.046875,0.061224489795918366,0.7586206896551724,0.7714285714285715,0.046875,0.046875
23,4.0,shuffled0,2.8769808700916535,64,64,0.05481922999024391,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,4.0,random0,2.8769808700916535,64,64,0.17111915349960327,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
23,8.0,w_res,2.8769808700916535,64,64,3.0377142280340195,0.109375,0.109375,0.015625,0.14285714285714285,0.10344827586206896,0.11428571428571428,0.03125,0.015625
23,8.0,usage,2.8769808700916535,64,64,15.708520535379648,1.0,1.0,0.078125,0.078125,1.0,1.0,0.078125,0.078125
23,8.0,shuffled0,2.8769808700916535,64,64,0.286470752209425,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
23,8.0,random0,2.8769808700916535,64,64,0.45744068548083305,0.015625,0.015625,0.015625,1.0,0.0,0.02857142857142857,0.03125,0.015625
23,16.0,w_res,2.8769808700916535,64,64,7.319800402969122,0.59375,0.59375,0.015625,0.02631578947368421,0.5172413793103449,0.6571428571428571,0.015625,0.015625
23,16.0,usage,2.8769808700916535,64,64,21.825172137469053,1.0,1.0,0.046875,0.046875,1.0,1.0,0.046875,0.046875
23,16.0,shuffled0,2.8769808700916535,64,64,1.2405719868838787,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.015625,0.015625
23,16.0,random0,2.8769808700916535,64,64,1.3042745776474476,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.015625,0.015625
23,32.0,w_res,2.8769808700916535,64,64,11.519790168851614,0.921875,0.921875,0.015625,0.01694915254237288,0.8620689655172413,0.9714285714285714,0.015625,0.015625
23,32.0,usage,2.8769808700916535,64,64,26.973785515874624,1.0,1.0,0.09375,0.09375,1.0,1.0,0.09375,0.09375
23,32.0,shuffled0,2.8769808700916535,64,64,3.2692813612520695,0.03125,0.03125,0.0,0.0,0.0,0.05714285714285714,0.0,0.0
23,32.0,random0,2.8769808700916535,64,64,3.638375487178564,0.078125,0.078125,0.015625,0.2,0.06896551724137931,0.08571428571428572,0.03125,0.015625
24,0.5,w_res,3.8886427522718017,64,64,0.2401924878358841,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
24,0.5,usage,3.8886427522718017,64,64,1.1734504140913486,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.046875,0.015625
24,0.5,shuffled0,3.8886427522718017,64,64,0.024649757891893387,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
24,0.5,random0,3.8886427522718017,64,64,0.015605514869093895,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
24,1.0,w_res,3.8886427522718017,64,64,0.4971482940018177,0.015625,0.015625,0.0,0.0,0.034482758620689655,0.0,0.046875,0.0
24,1.0,usage,3.8886427522718017,64,64,2.507745975628495,0.078125,0.078125,0.015625,0.2,0.06896551724137931,0.08571428571428572,0.046875,0.015625
24,1.0,shuffled0,3.8886427522718017,64,64,0.05121998488903046,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
24,1.0,random0,3.8886427522718017,64,64,0.032284218817949295,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
24,2.0,w_res,3.8886427522718017,64,64,1.0646602623164654,0.03125,0.03125,0.015625,0.5,0.034482758620689655,0.02857142857142857,0.046875,0.015625
24,2.0,usage,3.8886427522718017,64,64,5.570747327059507,0.34375,0.34375,0.03125,0.09090909090909091,0.27586206896551724,0.4,0.046875,0.03125
24,2.0,shuffled0,3.8886427522718017,64,64,0.10981490090489388,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
24,2.0,random0,3.8886427522718017,64,64,0.06893942132592201,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
