layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
1,16.0,random1,0.05302615697621431,64,64,-0.0023300684988498688,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,w_res,0.07846495660914861,64,64,0.003203015774488449,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,usage,0.07846495660914861,64,64,0.09798255190253258,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,delta,0.07846495660914861,64,64,0.001986522227525711,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,shuffled0,0.07846495660914861,64,64,0.0007877238094806671,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,shuffled1,0.07846495660914861,64,64,0.00036758556962013245,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,random0,0.07846495660914861,64,64,0.002484310418367386,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,1.0,random1,0.07846495660914861,64,64,-0.00095328688621521,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,w_res,0.07846495660914861,64,64,0.012395516037940979,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,usage,0.07846495660914861,64,64,0.4688163660466671,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,delta,0.07846495660914861,64,64,0.00760297104716301,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,shuffled0,0.07846495660914861,64,64,0.003047579899430275,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,shuffled1,0.07846495660914861,64,64,0.00132756307721138,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,random0,0.07846495660914861,64,64,0.010029781609773636,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,4.0,random1,0.07846495660914861,64,64,-0.003353860229253769,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,w_res,0.07846495660914861,64,64,0.04250049591064453,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,usage,0.07846495660914861,64,64,2.1570281349122524,0.078125,0.078125,0.0,0.0,0.0,0.14285714285714285,0.015625,0.0
2,16.0,delta,0.07846495660914861,64,64,0.024028431624174118,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,shuffled0,0.07846495660914861,64,64,0.010199958458542824,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,shuffled1,0.07846495660914861,64,64,0.0020213965326547623,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,random0,0.07846495660914861,64,64,0.04235234670341015,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
2,16.0,random1,0.07846495660914861,64,64,-0.006860500201582909,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,w_res,0.10809114619180536,64,64,0.006034877151250839,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,usage,0.10809114619180536,64,64,0.13643101789057255,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,delta,0.10809114619180536,64,64,0.0014651790261268616,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,shuffled0,0.10809114619180536,64,64,-0.00014210306107997894,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,shuffled1,0.10809114619180536,64,64,0.0018759891390800476,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,random0,0.10809114619180536,64,64,-0.00459308922290802,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,1.0,random1,0.10809114619180536,64,64,-0.0008099135011434555,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,w_res,0.10809114619180536,64,64,0.022517036646604538,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,usage,0.10809114619180536,64,64,0.6891779862344265,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,delta,0.10809114619180536,64,64,0.005962558090686798,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,shuffled0,0.10809114619180536,64,64,-0.0007314421236515045,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,shuffled1,0.10809114619180536,64,64,0.00598536804318428,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,random0,0.10809114619180536,64,64,-0.018258798867464066,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,4.0,random1,0.10809114619180536,64,64,-0.00398249551653862,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,w_res,0.10809114619180536,64,64,0.066044632345438,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,usage,0.10809114619180536,64,64,2.5079895071685314,0.109375,0.109375,0.0,0.0,0.0,0.2,0.03125,0.0
3,16.0,delta,0.10809114619180536,64,64,0.02609935775399208,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,shuffled0,0.10809114619180536,64,64,-0.005589578300714493,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,shuffled1,0.10809114619180536,64,64,0.0005338191986083984,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,random0,0.10809114619180536,64,64,-0.07032183930277824,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
3,16.0,random1,0.10809114619180536,64,64,-0.02507687360048294,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
4,1.0,w_res,0.13533801512649735,64,64,0.0023552626371383667,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,usage,0.13533801512649735,64,64,0.1622822768986225,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,delta,0.13533801512649735,64,64,-0.002820068970322609,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,shuffled0,0.13533801512649735,64,64,-0.00575791671872139,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,shuffled1,0.13533801512649735,64,64,-0.0018615685403347015,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,random0,0.13533801512649735,64,64,-0.002843715250492096,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,1.0,random1,0.13533801512649735,64,64,0.002573516219854355,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,w_res,0.13533801512649735,64,64,0.006703462451696396,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,usage,0.13533801512649735,64,64,0.8982154093682766,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
4,4.0,delta,0.13533801512649735,64,64,-0.011217072606086731,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,shuffled0,0.13533801512649735,64,64,-0.02423633635044098,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,shuffled1,0.13533801512649735,64,64,-0.007777001708745956,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,random0,0.13533801512649735,64,64,-0.01207701489329338,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,4.0,random1,0.13533801512649735,64,64,0.009936317801475525,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,w_res,0.13533801512649735,64,64,-0.015331892296671867,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,usage,0.13533801512649735,64,64,3.2251505218446255,0.25,0.25,0.0,0.0,0.0,0.45714285714285713,0.03125,0.0
4,16.0,delta,0.13533801512649735,64,64,-0.04452122375369072,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,shuffled0,0.13533801512649735,64,64,-0.11623520217835903,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,shuffled1,0.13533801512649735,64,64,-0.03327680751681328,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,random0,0.13533801512649735,64,64,-0.05737514607608318,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
4,16.0,random1,0.13533801512649735,64,64,0.0347797442227602,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,w_res,0.18044771133411847,64,64,0.0008453615009784698,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,usage,0.18044771133411847,64,64,0.2234688140451908,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,delta,0.18044771133411847,64,64,-0.004198234528303146,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,shuffled0,0.18044771133411847,64,64,0.0014145653694868088,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,shuffled1,0.18044771133411847,64,64,0.0018017850816249847,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,random0,0.18044771133411847,64,64,-0.0034252293407917023,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,1.0,random1,0.18044771133411847,64,64,-0.0005749035626649857,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,w_res,0.18044771133411847,64,64,0.0006055776029825211,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,usage,0.18044771133411847,64,64,1.3258948363363743,0.046875,0.046875,0.0,0.0,0.0,0.08571428571428572,0.015625,0.0
5,4.0,delta,0.18044771133411847,64,64,-0.014832178130745888,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,shuffled0,0.18044771133411847,64,64,0.0038565434515476227,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,shuffled1,0.18044771133411847,64,64,0.00767945870757103,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,random0,0.18044771133411847,64,64,-0.014223940670490265,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,4.0,random1,0.18044771133411847,64,64,-0.0025526024401187897,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,w_res,0.18044771133411847,64,64,-0.03902170807123184,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,usage,0.18044771133411847,64,64,3.554276719689369,0.296875,0.296875,0.0,0.0,0.0,0.5428571428571428,0.03125,0.0
5,16.0,delta,0.18044771133411847,64,64,-0.0324413888156414,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,shuffled0,0.18044771133411847,64,64,-0.012682346627116203,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,shuffled1,0.18044771133411847,64,64,0.03969467431306839,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,random0,0.18044771133411847,64,64,-0.06370969861745834,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
5,16.0,random1,0.18044771133411847,64,64,-0.011745704337954521,0.0,0.0,0.0,nan,0.0,0.0,0.03125,0.0
