experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,32,16,16.0,0.587890625,0.5,0.47368496008027317,0.103515625,0.1875,0.11612654298049074,5.0625,5.166015625,0.0,0,False,True,graph,True
ablation_zero,33,16,16.0,0.455078125,0.265625,0.46083155562119443,-0.197265625,-0.15625,0.1470959591204979,3.09375,2.896484375,0.0,0,False,True,graph,True
ablation_zero,34,16,16.0,0.41796875,0.359375,0.33693529145074724,-0.02734375,-0.171875,0.0830745339963736,-5.03125,-5.05859375,0.0,0,False,True,graph,True
ablation_zero,35,16,16.0,0.515625,0.421875,0.32635933672359774,-0.3203125,-0.296875,0.1099999997653333,4.6875,4.3671875,0.0,0,False,True,graph,True
ablation_zero,36,16,16.0,1.66015625,1.3125,1.2843141713089519,-0.33203125,0.0625,1.0624999931999999,1.5625,1.23046875,0.25,4,False,True,graph,True
ablation_zero,37,16,16.0,0.365234375,0.34375,0.25457244333637136,0.005859375,-0.09375,0.08289007073386648,-4.40625,-4.400390625,0.0,0,False,True,graph,True
ablation_zero,38,16,16.0,0.572265625,0.453125,0.5154789881649721,-0.294921875,-0.203125,0.25792253404879983,2.21875,1.923828125,0.0,0,False,True,graph,True
ablation_zero,39,16,16.0,0.2578125,0.1875,0.25604666729589226,0.0625,0.0625,1.0312499587500017,-0.25,-0.1875,0.125,2,False,True,graph,True
ablation_zero,40,16,16.0,0.64453125,0.65625,0.441186108452733,0.17578125,0.1875,0.0661057691629684,-9.75,-9.57421875,0.0,0,False,True,graph,True
ablation_zero,41,16,16.0,0.85546875,0.53125,0.5788002812931244,0.375,0.4375,0.14407894712576175,-5.9375,-5.5625,0.0,0,False,True,graph,True
ablation_zero,42,16,16.0,1.4140625,0.859375,1.497502260710592,-0.49609375,-0.28125,0.2038288285350215,6.9375,6.44140625,0.0,0,False,True,graph,True
ablation_zero,43,16,16.0,1.046875,0.90625,0.688635426041966,-0.2734375,-0.5625,0.8815789399445985,1.1875,0.9140625,0.1875,3,False,True,graph,True
ablation_zero,44,16,16.0,0.45703125,0.421875,0.3774011666979846,0.07421875,0.015625,0.06647727263057848,6.875,6.94921875,0.0,0,False,True,graph,True
ablation_zero,45,16,16.0,0.6796875,0.421875,0.6013764593275441,0.0546875,0.234375,0.54374999565,1.25,1.3046875,0.125,2,False,True,graph,True
ablation_zero,46,16,16.0,1.1640625,1.0,0.8525009164217948,-0.3203125,-0.125,0.372499998808,-3.125,-3.4453125,0.0,0,False,True,graph,True
ablation_zero,47,16,16.0,0.359375,0.28125,0.2617051457907034,-0.2890625,-0.25,0.8214285526530616,-0.4375,-0.7265625,0.0,0,False,True,graph,True
ablation_zero,48,16,16.0,0.623046875,0.5,0.5879064141705861,0.306640625,0.171875,0.12010542145521841,-5.1875,-4.880859375,0.0,0,False,True,graph,True
ablation_zero,49,16,16.0,0.421875,0.46875,0.26269833776913526,0.0625,0.03125,0.7499999866666668,0.5625,0.625,0.0625,1,False,True,graph,True
ablation_zero,50,16,16.0,1.1953125,0.9375,0.9131205082025045,-0.0546875,-0.28125,2.3906249521875007,0.5,0.4453125,0.4375,7,False,True,graph,True
ablation_zero,51,16,16.0,0.517578125,0.390625,0.3921376960408805,-0.103515625,0.03125,0.38517441573823696,1.34375,1.240234375,0.0,0,False,True,graph,True
ablation_zero,52,16,16.0,0.42578125,0.34375,0.3392460620626273,0.078125,0.125,0.09206081061176039,4.625,4.703125,0.0,0,False,True,graph,True
ablation_zero,53,16,16.0,0.46875,0.375,0.3913118960624632,-0.0390625,-0.09375,0.11904761874527586,-3.9375,-3.9765625,0.0,0,False,True,graph,True
ablation_zero,54,16,16.0,0.578125,0.53125,0.36232934201266853,0.169921875,0.3125,0.22560975521713267,2.5625,2.732421875,0.0,0,False,True,graph,True
ablation_zero,55,16,16.0,0.3369140625,0.28125,0.27839808398058796,-0.0478515625,-0.109375,0.07235738239493712,4.65625,4.6083984375,0.0,0,False,True,graph,True
ablation_zero,56,16,16.0,0.48828125,0.34375,0.40727035323602917,0.03125,-0.0625,0.0958588955173322,-5.09375,-5.0625,0.0,0,False,True,graph,True
ablation_zero,57,16,16.0,0.72265625,0.546875,0.5058093504061915,0.09765625,0.234375,0.1541666663377777,-4.6875,-4.58984375,0.0,0,False,True,graph,True
ablation_zero,58,16,16.0,0.634765625,0.484375,0.5332338876199167,0.208984375,-0.015625,0.2256944436419753,2.8125,3.021484375,0.0,0,False,True,graph,True
ablation_zero,59,16,16.0,0.712890625,0.578125,0.6063057051297774,-0.248046875,-0.15625,0.33547793959775085,2.125,1.876953125,0.0,0,False,True,graph,True
ablation_zero,60,16,16.0,0.77734375,0.625,0.8120892391182553,-0.19140625,0.15625,0.37689393756657485,2.0625,1.87109375,0.125,2,False,True,graph,True
ablation_zero,61,16,16.0,0.583984375,0.40625,0.5746057015376573,0.134765625,0.34375,0.08494318169462808,6.875,7.009765625,0.0,0,False,True,graph,True
ablation_zero,62,16,16.0,0.3671875,0.3125,0.2342708101748914,0.0859375,0.046875,0.11989795879216988,3.0625,3.1484375,0.0,0,False,True,graph,True
ablation_zero,63,16,16.0,0.677734375,0.765625,0.48341218151757753,-0.248046875,-0.0625,0.47146738802457466,-1.4375,-1.685546875,0.0,0,False,True,graph,True
ablation_zero,64,16,16.0,0.6484375,0.34375,0.6291011279330746,-0.4765625,-0.28125,0.14020270239956173,4.625,4.1484375,0.0,0,False,True,graph,True
ablation_zero,65,16,16.0,0.443359375,0.296875,0.3938357628160712,-0.220703125,-0.15625,0.12781531494683868,3.46875,3.248046875,0.0,0,False,True,graph,True
ablation_zero,66,16,16.0,0.275390625,0.234375,0.26472734351828864,0.150390625,0.140625,0.04589843742350257,6.0,6.150390625,0.0,0,False,True,graph,True
ablation_zero,67,16,16.0,0.46875,0.5,0.3243583409338094,-0.0234375,0.03125,0.10135135113221327,-4.625,-4.6484375,0.0,0,False,True,graph,True
