experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,13,117585,80,80.0,0.575390625,0.4375,0.44966951620429185,-0.206640625,-0.25,625000.2317252512,0.816796875,0.61015625,0.0,0,False,True,graph,True
ablation_zero,13,136136,80,80.0,0.575390625,0.4375,0.44966951620429185,-0.206640625,-0.25,625000.2317252512,0.816796875,0.61015625,0.0,0,False,True,graph,True
ablation_zero,13,140003,80,80.0,0.575390625,0.4375,0.44966951620429185,-0.206640625,-0.25,625000.2317252512,0.816796875,0.61015625,0.0,0,False,True,graph,True
ablation_zero,14,28821,80,80.0,0.530078125,0.421875,0.42533504774261427,0.071484375,0.078125,390625.25515186676,0.816796875,0.88828125,0.0125,1,False,True,graph,True
ablation_zero,14,41052,80,80.0,0.530078125,0.421875,0.42533504774261427,0.071484375,0.078125,390625.25515186676,0.816796875,0.88828125,0.0125,1,False,True,graph,True
ablation_zero,14,54906,80,80.0,0.530078125,0.421875,0.42533504774261427,0.071484375,0.078125,390625.25515186676,0.816796875,0.88828125,0.0125,1,False,True,graph,True
ablation_zero,14,66871,80,80.0,0.530078125,0.421875,0.42533504774261427,0.071484375,0.078125,390625.25515186676,0.816796875,0.88828125,0.0125,1,False,True,graph,True
ablation_zero,14,111183,80,80.0,0.530078125,0.421875,0.42533504774261427,0.071484375,0.078125,390625.25515186676,0.816796875,0.88828125,0.0125,1,False,True,graph,True
ablation_zero,15,24958,80,80.0,0.422265625,0.359375,0.35543620095450534,-0.072265625,-0.0625,390625.18526865105,0.816796875,0.74453125,0.025,2,False,True,graph,True
ablation_zero,15,41361,80,80.0,0.422265625,0.359375,0.35543620095450534,-0.072265625,-0.0625,390625.18526865105,0.816796875,0.74453125,0.025,2,False,True,graph,True
ablation_zero,15,127839,80,80.0,0.422265625,0.359375,0.35543620095450534,-0.072265625,-0.0625,390625.18526865105,0.816796875,0.74453125,0.025,2,False,True,graph,True
ablation_zero,16,80755,80,80.0,0.435546875,0.375,0.3707680428570332,0.143359375,0.125,78125.19858041308,0.816796875,0.96015625,0.0125,1,False,True,graph,True
ablation_zero,16,88149,80,80.0,0.435546875,0.375,0.3707680428570332,0.143359375,0.125,78125.19858041308,0.816796875,0.96015625,0.0125,1,False,True,graph,True
ablation_zero,17,19808,80,80.0,0.627734375,0.46875,0.6682095471943137,0.330859375,0.21875,1093750.3749055048,0.816796875,1.14765625,0.025,2,False,True,graph,True
ablation_zero,17,151157,80,80.0,0.627734375,0.46875,0.6682095471943137,0.330859375,0.21875,1093750.3749055048,0.816796875,1.14765625,0.025,2,False,True,graph,True
ablation_zero,18,36517,80,80.0,0.5119140625,0.46875,0.3771467737122755,0.0990234375,0.046875,312500.24479998305,0.816796875,0.9158203125,0.0125,1,False,True,graph,True
ablation_zero,18,152973,80,80.0,0.5119140625,0.46875,0.3771467737122755,0.0990234375,0.046875,312500.24479998305,0.816796875,0.9158203125,0.0125,1,False,True,graph,True
ablation_zero,18,162386,80,80.0,0.5119140625,0.46875,0.3771467737122755,0.0990234375,0.046875,312500.24479998305,0.816796875,0.9158203125,0.0125,1,False,True,graph,True
ablation_zero,19,73008,80,80.0,0.6666015625,0.546875,0.5250766580914902,0.1689453125,0.25,937500.3976286466,0.816796875,0.9857421875,0.05,4,False,True,graph,True
ablation_zero,19,132248,80,80.0,0.6666015625,0.546875,0.5250766580914902,0.1689453125,0.25,937500.3976286466,0.816796875,0.9857421875,0.05,4,False,True,graph,True
ablation_zero,19,161546,80,80.0,0.6666015625,0.546875,0.5250766580914902,0.1689453125,0.25,937500.3976286466,0.816796875,0.9857421875,0.05,4,False,True,graph,True
ablation_zero,20,8203,80,80.0,0.654296875,0.46875,0.5716412581299918,-0.278515625,-0.25,937500.3053663056,0.816796875,0.53828125,0.05,4,False,True,graph,True
ablation_zero,20,16317,80,80.0,0.654296875,0.46875,0.5716412581299918,-0.278515625,-0.25,937500.3053663056,0.816796875,0.53828125,0.05,4,False,True,graph,True
ablation_zero,20,41532,80,80.0,0.654296875,0.46875,0.5716412581299918,-0.278515625,-0.25,937500.3053663056,0.816796875,0.53828125,0.05,4,False,True,graph,True
ablation_zero,20,145235,80,80.0,0.654296875,0.46875,0.5716412581299918,-0.278515625,-0.25,937500.3053663056,0.816796875,0.53828125,0.05,4,False,True,graph,True
ablation_zero,21,27974,80,80.0,0.511328125,0.40625,0.4286296673846348,0.038671875,-0.0625,390625.2376482106,0.816796875,0.85546875,0.025,2,False,True,graph,True
ablation_zero,21,45934,80,80.0,0.511328125,0.40625,0.4286296673846348,0.038671875,-0.0625,390625.2376482106,0.816796875,0.85546875,0.025,2,False,True,graph,True
ablation_zero,21,105016,80,80.0,0.511328125,0.40625,0.4286296673846348,0.038671875,-0.0625,390625.2376482106,0.816796875,0.85546875,0.025,2,False,True,graph,True
ablation_zero,21,107804,80,80.0,0.511328125,0.40625,0.4286296673846348,0.038671875,-0.0625,390625.2376482106,0.816796875,0.85546875,0.025,2,False,True,graph,True
ablation_zero,22,41906,80,80.0,0.8,0.6875,0.557103153868862,-0.5046875,-0.546875,546875.3740389468,0.816796875,0.312109375,0.0625,5,False,True,graph,True
ablation_zero,22,78043,80,80.0,0.8,0.6875,0.557103153868862,-0.5046875,-0.546875,546875.3740389468,0.816796875,0.312109375,0.0625,5,False,True,graph,True
ablation_zero,22,156288,80,80.0,0.8,0.6875,0.557103153868862,-0.5046875,-0.546875,546875.3740389468,0.816796875,0.312109375,0.0625,5,False,True,graph,True
ablation_zero,23,6889,80,80.0,0.97734375,0.765625,0.8546164282983361,-0.709375,-0.59375,1328125.5584439058,0.816796875,0.107421875,0.075,6,False,True,graph,True
ablation_zero,23,40170,80,80.0,0.97734375,0.765625,0.8546164282983361,-0.709375,-0.59375,1328125.5584439058,0.816796875,0.107421875,0.075,6,False,True,graph,True
ablation_zero,23,61192,80,80.0,0.97734375,0.765625,0.8546164282983361,-0.709375,-0.59375,1328125.5584439058,0.816796875,0.107421875,0.075,6,False,True,graph,True
ablation_zero,23,70485,80,80.0,0.97734375,0.765625,0.8546164282983361,-0.709375,-0.59375,1328125.5584439058,0.816796875,0.107421875,0.075,6,False,True,graph,True
ablation_zero,23,83865,80,80.0,0.97734375,0.765625,0.8546164282983361,-0.709375,-0.59375,1328125.5584439058,0.816796875,0.107421875,0.075,6,False,True,graph,True
ablation_zero,24,35447,80,80.0,0.62578125,0.53125,0.4638849591657288,-0.0546875,-0.109375,625000.3292581616,0.816796875,0.762109375,0.0125,1,False,True,graph,True
ablation_zero,24,60321,80,80.0,0.62578125,0.53125,0.4638849591657288,-0.0546875,-0.109375,625000.3292581616,0.816796875,0.762109375,0.0125,1,False,True,graph,True
ablation_zero,24,145590,80,80.0,0.62578125,0.53125,0.4638849591657288,-0.0546875,-0.109375,625000.3292581616,0.816796875,0.762109375,0.0125,1,False,True,graph,True
ablation_zero,25,15948,80,80.0,1.113671875,0.875,1.0124081083037109,-0.962890625,-0.8359375,546875.5415197674,0.816796875,-0.14609375,0.0625,5,False,True,graph,True
ablation_zero,25,19816,80,80.0,1.113671875,0.875,1.0124081083037109,-0.962890625,-0.8359375,546875.5415197674,0.816796875,-0.14609375,0.0625,5,False,True,graph,True
patching,10,68612,27,27.0,0.7395833333333334,0.53125,0.6832803196289995,0.6770833333333334,0.53125,231482.22607925485,0.11226851851851852,0.7893518518518519,0.037037037037037035,1,False,True,graph,True
patching,10,79308,27,27.0,0.7395833333333334,0.53125,0.6832803196289995,0.6770833333333334,0.53125,231482.22607925485,0.11226851851851852,0.7893518518518519,0.037037037037037035,1,False,True,graph,True
patching,10,79430,27,27.0,0.7395833333333334,0.53125,0.6832803196289995,0.6770833333333334,0.53125,231482.22607925485,0.11226851851851852,0.7893518518518519,0.037037037037037035,1,False,True,graph,True
patching,10,101190,27,27.0,0.7395833333333334,0.53125,0.6832803196289995,0.6770833333333334,0.53125,231482.22607925485,0.11226851851851852,0.7893518518518519,0.037037037037037035,1,False,True,graph,True
patching,11,22932,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,11,33438,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,11,59878,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,11,77813,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,11,86428,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,11,148703,27,27.0,0.3298611111111111,0.3125,0.26886923413455577,-0.14699074074074073,-0.125,1157407.6347846803,0.11226851851851852,-0.034722222222222224,0.0,0,False,True,graph,True
patching,12,4447,27,27.0,0.46296296296296297,0.3125,0.3913730373246595,-0.35185185185185186,-0.25,925926.2446990086,0.11226851851851852,-0.23958333333333334,0.037037037037037035,1,False,True,graph,True
patching,12,39488,27,27.0,0.46296296296296297,0.3125,0.3913730373246595,-0.35185185185185186,-0.25,925926.2446990086,0.11226851851851852,-0.23958333333333334,0.037037037037037035,1,False,True,graph,True
patching,12,83869,27,27.0,0.46296296296296297,0.3125,0.3913730373246595,-0.35185185185185186,-0.25,925926.2446990086,0.11226851851851852,-0.23958333333333334,0.037037037037037035,1,False,True,graph,True
patching,12,97987,27,27.0,0.46296296296296297,0.3125,0.3913730373246595,-0.35185185185185186,-0.25,925926.2446990086,0.11226851851851852,-0.23958333333333334,0.037037037037037035,1,False,True,graph,True
patching,13,46123,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,70603,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,84047,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,86889,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,117585,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,136136,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,13,140003,27,27.0,0.41087962962962965,0.40625,0.2460175139400489,0.23958333333333334,0.34375,2083333.630858159,0.11226851851851852,0.35185185185185186,0.0,0,False,True,graph,True
patching,14,28821,27,27.0,0.4201388888888889,0.375,0.3051212190807669,-0.09143518518518519,-0.0625,1157407.7929449552,0.11226851851851852,0.020833333333333332,0.037037037037037035,1,False,True,graph,True
patching,14,41052,27,27.0,0.4201388888888889,0.375,0.3051212190807669,-0.09143518518518519,-0.0625,1157407.7929449552,0.11226851851851852,0.020833333333333332,0.037037037037037035,1,False,True,graph,True
patching,14,54906,27,27.0,0.4201388888888889,0.375,0.3051212190807669,-0.09143518518518519,-0.0625,1157407.7929449552,0.11226851851851852,0.020833333333333332,0.037037037037037035,1,False,True,graph,True
patching,14,66871,27,27.0,0.4201388888888889,0.375,0.3051212190807669,-0.09143518518518519,-0.0625,1157407.7929449552,0.11226851851851852,0.020833333333333332,0.037037037037037035,1,False,True,graph,True
patching,14,111183,27,27.0,0.4201388888888889,0.375,0.3051212190807669,-0.09143518518518519,-0.0625,1157407.7929449552,0.11226851851851852,0.020833333333333332,0.037037037037037035,1,False,True,graph,True
patching,15,24958,27,27.0,0.375,0.3125,0.3059407779544672,0.12962962962962962,0.03125,1157407.686538991,0.11226851851851852,0.24189814814814814,0.07407407407407407,2,False,True,graph,True
patching,15,28822,27,27.0,0.375,0.3125,0.3059407779544672,0.12962962962962962,0.03125,1157407.686538991,0.11226851851851852,0.24189814814814814,0.07407407407407407,2,False,True,graph,True
patching,15,41361,27,27.0,0.375,0.3125,0.3059407779544672,0.12962962962962962,0.03125,1157407.686538991,0.11226851851851852,0.24189814814814814,0.07407407407407407,2,False,True,graph,True
patching,15,106898,27,27.0,0.375,0.3125,0.3059407779544672,0.12962962962962962,0.03125,1157407.686538991,0.11226851851851852,0.24189814814814814,0.07407407407407407,2,False,True,graph,True
patching,15,127839,27,27.0,0.375,0.3125,0.3059407779544672,0.12962962962962962,0.03125,1157407.686538991,0.11226851851851852,0.24189814814814814,0.07407407407407407,2,False,True,graph,True
patching,16,80755,27,27.0,0.42939814814814814,0.375,0.34631826777199115,-0.010416666666666666,0.0625,231481.78382846745,0.11226851851851852,0.10185185185185185,0.037037037037037035,1,False,True,graph,True
patching,16,88149,27,27.0,0.42939814814814814,0.375,0.34631826777199115,-0.010416666666666666,0.0625,231481.78382846745,0.11226851851851852,0.10185185185185185,0.037037037037037035,1,False,True,graph,True
patching,17,19808,27,27.0,0.6469907407407407,0.4375,0.5269063670354602,0.30439814814814814,0.28125,2777778.355459899,0.11226851851851852,0.4166666666666667,0.037037037037037035,1,False,True,graph,True
patching,17,117109,27,27.0,0.6469907407407407,0.4375,0.5269063670354602,0.30439814814814814,0.28125,2777778.355459899,0.11226851851851852,0.4166666666666667,0.037037037037037035,1,False,True,graph,True
patching,17,151157,27,27.0,0.6469907407407407,0.4375,0.5269063670354602,0.30439814814814814,0.28125,2777778.355459899,0.11226851851851852,0.4166666666666667,0.037037037037037035,1,False,True,graph,True
patching,18,36517,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,18,67226,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,18,74631,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,18,151254,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,18,152973,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,18,162386,27,27.0,0.4305555555555556,0.375,0.2915235454712064,0.027777777777777776,0.125,1388889.194215424,0.11226851851851852,0.1400462962962963,0.07407407407407407,2,False,True,graph,True
patching,19,73008,27,27.0,0.8043981481481481,0.65625,0.5489550136538235,0.3020833333333333,0.5,3472222.9021734586,0.11226851851851852,0.41435185185185186,0.1111111111111111,3,False,True,graph,True
patching,19,114972,27,27.0,0.8043981481481481,0.65625,0.5489550136538235,0.3020833333333333,0.5,3472222.9021734586,0.11226851851851852,0.41435185185185186,0.1111111111111111,3,False,True,graph,True
patching,19,132248,27,27.0,0.8043981481481481,0.65625,0.5489550136538235,0.3020833333333333,0.5,3472222.9021734586,0.11226851851851852,0.41435185185185186,0.1111111111111111,3,False,True,graph,True
patching,19,161546,27,27.0,0.8043981481481481,0.65625,0.5489550136538235,0.3020833333333333,0.5,3472222.9021734586,0.11226851851851852,0.41435185185185186,0.1111111111111111,3,False,True,graph,True
patching,20,8203,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,16317,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,21564,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,41532,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,58760,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,126524,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,145235,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,20,163381,27,27.0,0.5729166666666666,0.5625,0.46042283033349646,-0.5335648148148148,-0.5625,3009259.7381071607,0.11226851851851852,-0.4212962962962963,0.14814814814814814,4,False,True,graph,True
patching,21,27974,27,27.0,0.4525462962962963,0.375,0.39512982918128553,0.01273148148148148,-0.03125,1157407.6919160355,0.11226851851851852,0.125,0.037037037037037035,1,False,True,graph,True
patching,21,45934,27,27.0,0.4525462962962963,0.375,0.39512982918128553,0.01273148148148148,-0.03125,1157407.6919160355,0.11226851851851852,0.125,0.037037037037037035,1,False,True,graph,True
patching,21,105016,27,27.0,0.4525462962962963,0.375,0.39512982918128553,0.01273148148148148,-0.03125,1157407.6919160355,0.11226851851851852,0.125,0.037037037037037035,1,False,True,graph,True
patching,21,107804,27,27.0,0.4525462962962963,0.375,0.39512982918128553,0.01273148148148148,-0.03125,1157407.6919160355,0.11226851851851852,0.125,0.037037037037037035,1,False,True,graph,True
patching,21,148238,27,27.0,0.4525462962962963,0.375,0.39512982918128553,0.01273148148148148,-0.03125,1157407.6919160355,0.11226851851851852,0.125,0.037037037037037035,1,False,True,graph,True
patching,22,41906,27,27.0,0.8726851851851852,0.71875,0.538338311347416,-0.37962962962962965,-0.5,1620370.8717561127,0.11226851851851852,-0.2673611111111111,0.1111111111111111,3,False,True,graph,True
patching,22,78043,27,27.0,0.8726851851851852,0.71875,0.538338311347416,-0.37962962962962965,-0.5,1620370.8717561127,0.11226851851851852,-0.2673611111111111,0.1111111111111111,3,False,True,graph,True
patching,22,116811,27,27.0,0.8726851851851852,0.71875,0.538338311347416,-0.37962962962962965,-0.5,1620370.8717561127,0.11226851851851852,-0.2673611111111111,0.1111111111111111,3,False,True,graph,True
patching,22,144143,27,27.0,0.8726851851851852,0.71875,0.538338311347416,-0.37962962962962965,-0.5,1620370.8717561127,0.11226851851851852,-0.2673611111111111,0.1111111111111111,3,False,True,graph,True
patching,22,156288,27,27.0,0.8726851851851852,0.71875,0.538338311347416,-0.37962962962962965,-0.5,1620370.8717561127,0.11226851851851852,-0.2673611111111111,0.1111111111111111,3,False,True,graph,True
patching,23,6889,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,40170,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,61192,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,67377,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,70485,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,83865,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,87662,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,99428,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,156190,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,23,156970,27,27.0,1.0069444444444444,1.0,0.7712014020760741,-0.7986111111111112,-0.875,4398148.957712571,0.11226851851851852,-0.6863425925925926,0.14814814814814814,4,False,True,graph,True
patching,24,35447,27,27.0,0.6655092592592593,0.59375,0.49507906070977825,0.11458333333333333,0.0625,1620370.9071435367,0.11226851851851852,0.22685185185185186,0.037037037037037035,1,False,True,graph,True
patching,24,60321,27,27.0,0.6655092592592593,0.59375,0.49507906070977825,0.11458333333333333,0.0625,1620370.9071435367,0.11226851851851852,0.22685185185185186,0.037037037037037035,1,False,True,graph,True
patching,24,145590,27,27.0,0.6655092592592593,0.59375,0.49507906070977825,0.11458333333333333,0.0625,1620370.9071435367,0.11226851851851852,0.22685185185185186,0.037037037037037035,1,False,True,graph,True
patching,24,157302,27,27.0,0.6655092592592593,0.59375,0.49507906070977825,0.11458333333333333,0.0625,1620370.9071435367,0.11226851851851852,0.22685185185185186,0.037037037037037035,1,False,True,graph,True
patching,25,15948,27,27.0,0.8576388888888888,0.8125,0.5823380359731156,-0.6956018518518519,-0.8125,1388889.6026161963,0.11226851851851852,-0.5833333333333334,0.07407407407407407,2,False,True,graph,True
patching,25,19816,27,27.0,0.8576388888888888,0.8125,0.5823380359731156,-0.6956018518518519,-0.8125,1388889.6026161963,0.11226851851851852,-0.5833333333333334,0.07407407407407407,2,False,True,graph,True
steering,10,68612,80,80.0,1.29375,0.90625,1.386108393824372,-0.83984375,-0.5625,781250.5326602814,0.816796875,-0.023046875,0.075,6,False,True,graph,True
steering,10,79308,80,80.0,1.29375,0.90625,1.386108393824372,-0.83984375,-0.5625,781250.5326602814,0.816796875,-0.023046875,0.075,6,False,True,graph,True
steering,10,79430,80,80.0,1.29375,0.90625,1.386108393824372,-0.83984375,-0.5625,781250.5326602814,0.816796875,-0.023046875,0.075,6,False,True,graph,True
steering,10,101190,80,80.0,1.29375,0.90625,1.386108393824372,-0.83984375,-0.5625,781250.5326602814,0.816796875,-0.023046875,0.075,6,False,True,graph,True
steering,11,22932,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,11,33438,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,11,59878,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,11,77813,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,11,86428,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,11,148703,80,80.0,0.9328125,0.65625,0.824762923838102,-0.3078125,-0.140625,1093750.4558711692,0.816796875,0.508984375,0.05,4,False,True,graph,True
steering,12,4447,80,80.0,1.1294921875,0.78125,1.047186962746435,-0.0767578125,-0.125,937500.4759206309,0.816796875,0.7400390625,0.05,4,False,True,graph,True
steering,12,39488,80,80.0,1.1294921875,0.78125,1.047186962746435,-0.0767578125,-0.125,937500.4759206309,0.816796875,0.7400390625,0.05,4,False,True,graph,True
steering,12,83869,80,80.0,1.1294921875,0.78125,1.047186962746435,-0.0767578125,-0.125,937500.4759206309,0.816796875,0.7400390625,0.05,4,False,True,graph,True
