experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,10,40520,96,96.0,0.6341145833333334,0.453125,0.5963140045274923,0.4694010416666667,0.375,65104.54023114289,3.0618489583333335,3.53125,0.020833333333333332,2,False,True,graph,True
ablation_zero,10,59805,96,96.0,0.701171875,0.546875,0.6218971085067682,0.5319010416666666,0.46875,65104.56725279635,3.0618489583333335,3.59375,0.020833333333333332,2,False,True,graph,True
ablation_zero,10,68612,96,96.0,0.6435546875,0.453125,0.6105833688099191,0.4690755208333333,0.375,65104.53607546824,3.0618489583333335,3.5309244791666665,0.020833333333333332,2,False,True,graph,True
ablation_zero,10,104215,96,96.0,0.634765625,0.5,0.5957861986401931,0.4641927083333333,0.390625,65104.54102330315,3.0618489583333335,3.5260416666666665,0.020833333333333332,2,False,True,graph,True
ablation_zero,10,126447,96,96.0,0.6162109375,0.5,0.5982035731299401,0.4580078125,0.375,65104.533527571526,3.0618489583333335,3.5198567708333335,0.020833333333333332,2,False,True,graph,True
ablation_zero,10,148569,96,96.0,0.6276041666666666,0.46875,0.5948253189699639,0.451171875,0.375,65104.53941450391,3.0618489583333335,3.5130208333333335,0.020833333333333332,2,False,True,graph,True
ablation_zero,11,33438,96,96.0,0.4973958333333333,0.390625,0.4320303453442196,-0.21875,-0.25,390625.3070138283,3.0618489583333335,2.8430989583333335,0.03125,3,False,True,graph,True
ablation_zero,11,59878,96,96.0,0.4793294270833333,0.375,0.39942711076705967,-0.22672526041666666,-0.25,455729.456836893,3.0618489583333335,2.8351236979166665,0.03125,3,False,True,graph,True
ablation_zero,11,77813,96,96.0,0.48876953125,0.375,0.40476514524512147,-0.21207682291666666,-0.25,455729.46100535756,3.0618489583333335,2.8497721354166665,0.03125,3,False,True,graph,True
ablation_zero,12,40178,96,96.0,0.8356119791666666,0.609375,0.9216337752155933,-0.5797526041666666,-0.421875,195312.92270759345,3.0618489583333335,2.4820963541666665,0.07291666666666667,7,False,True,graph,True
