layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
16,0.5,w_res,0.5938713185997743,62,62,0.001622853740569084,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,0.5,usage,0.5938713185997743,62,62,0.14779437741925638,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,0.5,shuffled0,0.5938713185997743,62,62,-0.006362791984311996,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,0.5,random0,0.5938713185997743,62,62,-0.00039487884890648627,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,1.0,w_res,0.5938713185997743,62,62,0.0035337555793023877,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,1.0,usage,0.5938713185997743,62,62,0.29877640355017876,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,1.0,shuffled0,0.5938713185997743,62,62,-0.012997527276315996,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,1.0,random0,0.5938713185997743,62,62,-0.0009066135652603641,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,2.0,w_res,0.5938713185997743,62,62,0.008209889934908959,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,2.0,usage,0.5938713185997743,62,62,0.6095575901769823,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,2.0,shuffled0,0.5938713185997743,62,62,-0.02705398682625063,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,2.0,random0,0.5938713185997743,62,62,-0.0022928676297587734,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,4.0,w_res,0.5938713185997743,62,62,0.020955708719068957,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,4.0,usage,0.5938713185997743,62,62,1.252648703513607,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.029411764705882353,0.016129032258064516,0.0
16,4.0,shuffled0,0.5938713185997743,62,62,-0.05813753989435012,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,4.0,random0,0.5938713185997743,62,62,-0.006693678517495433,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,8.0,w_res,0.5938713185997743,62,62,0.059634235597425894,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,8.0,usage,0.5938713185997743,62,62,2.5300568803664176,0.06451612903225806,0.06451612903225806,0.0,0.0,0.10714285714285714,0.029411764705882353,0.016129032258064516,0.0
16,8.0,shuffled0,0.5938713185997743,62,62,-0.1299253894436744,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,8.0,random0,0.5938713185997743,62,62,-0.0233929657167004,0.0,0.0,0.0,nan,0.0,0.0,0.04838709677419355,0.0
16,16.0,w_res,0.5938713185997743,62,62,0.18728743445488713,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,16.0,usage,0.5938713185997743,62,62,5.0994240045547485,0.4032258064516129,0.4032258064516129,0.0,0.0,0.5714285714285714,0.2647058823529412,0.0,0.0
16,16.0,shuffled0,0.5938713185997743,62,62,-0.28849876696063625,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,16.0,random0,0.5938713185997743,62,62,-0.0983935748377154,0.0,0.0,0.0,nan,0.0,0.0,0.04838709677419355,0.0
16,32.0,w_res,0.5938713185997743,62,62,0.6387520567063363,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,32.0,usage,0.5938713185997743,62,62,8.607412469002508,0.7741935483870968,0.7741935483870968,0.03225806451612903,0.041666666666666664,0.9285714285714286,0.6470588235294118,0.03225806451612903,0.03225806451612903
16,32.0,shuffled0,0.5938713185997743,62,62,-0.5392925316287626,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
16,32.0,random0,0.5938713185997743,62,62,-0.43398882881287604,0.0,0.0,0.0,nan,0.0,0.0,0.06451612903225806,0.0
23,0.5,w_res,2.8857170955650218,62,62,0.13153727977506577,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,0.5,usage,2.8857170955650218,62,62,0.9563026428222656,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,0.5,shuffled0,2.8857170955650218,62,62,-0.02548976867429672,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,0.5,random0,2.8857170955650218,62,62,0.01394787142353673,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,1.0,w_res,2.8857170955650218,62,62,0.2695846672981016,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,1.0,usage,2.8857170955650218,62,62,2.018708825111389,0.04838709677419355,0.04838709677419355,0.0,0.0,0.0,0.08823529411764706,0.016129032258064516,0.0
23,1.0,shuffled0,2.8857170955650218,62,62,-0.04919890434511246,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,1.0,random0,2.8857170955650218,62,62,0.030103552726007277,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,2.0,w_res,2.8857170955650218,62,62,0.5659839914691064,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,2.0,usage,2.8857170955650218,62,62,4.452951529333668,0.3064516129032258,0.3064516129032258,0.0,0.0,0.25,0.35294117647058826,0.0,0.0
23,2.0,shuffled0,2.8857170955650218,62,62,-0.09123486088168237,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
23,2.0,random0,2.8857170955650218,62,62,0.06886898702190768,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,4.0,w_res,2.8857170955650218,62,62,1.2440319753462268,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.029411764705882353,0.016129032258064516,0.0
23,4.0,usage,2.8857170955650218,62,62,9.953665264191166,0.7741935483870968,0.7741935483870968,0.0,0.0,0.7142857142857143,0.8235294117647058,0.0,0.0
23,4.0,shuffled0,2.8857170955650218,62,62,-0.1534313847941737,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
23,4.0,random0,2.8857170955650218,62,62,0.17077786691727176,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
23,8.0,w_res,2.8857170955650218,62,62,2.916620565998939,0.0967741935483871,0.0967741935483871,0.0,0.0,0.10714285714285714,0.08823529411764706,0.0,0.0
23,8.0,usage,2.8857170955650218,62,62,18.11218713175866,0.9838709677419355,0.9838709677419355,0.06451612903225806,0.06557377049180328,0.9642857142857143,1.0,0.06451612903225806,0.06451612903225806
23,8.0,shuffled0,2.8857170955650218,62,62,-0.187325531436551,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
23,8.0,random0,2.8857170955650218,62,62,0.4588108255017188,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
23,16.0,w_res,2.8857170955650218,62,62,6.622500219652729,0.5806451612903226,0.5806451612903226,0.0,0.0,0.5,0.6470588235294118,0.0,0.0
23,16.0,usage,2.8857170955650218,62,62,24.591793621740035,1.0,1.0,0.16129032258064516,0.16129032258064516,1.0,1.0,0.16129032258064516,0.16129032258064516
23,16.0,shuffled0,2.8857170955650218,62,62,0.1457196435620708,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
23,16.0,random0,2.8857170955650218,62,62,1.2604705095291138,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
23,32.0,w_res,2.8857170955650218,62,62,10.176410467393938,0.9032258064516129,0.9032258064516129,0.0,0.0,0.8571428571428571,0.9411764705882353,0.0,0.0
23,32.0,usage,2.8857170955650218,62,62,28.904775457997477,1.0,1.0,0.25806451612903225,0.25806451612903225,1.0,1.0,0.25806451612903225,0.25806451612903225
23,32.0,shuffled0,2.8857170955650218,62,62,1.88809081046812,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
23,32.0,random0,2.8857170955650218,62,62,3.4044807726337063,0.08064516129032258,0.08064516129032258,0.0,0.0,0.17857142857142858,0.0,0.016129032258064516,0.0
24,0.5,w_res,3.775138734296537,62,62,0.2003573832973357,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,0.5,usage,3.775138734296537,62,62,1.3094986407987532,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.029411764705882353,0.016129032258064516,0.0
24,0.5,shuffled0,3.775138734296537,62,62,-0.010839508425804877,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,0.5,random0,3.775138734296537,62,62,0.07048004673373315,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,1.0,w_res,3.775138734296537,62,62,0.4121516250794934,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,1.0,usage,3.775138734296537,62,62,2.807371574063455,0.0967741935483871,0.0967741935483871,0.0,0.0,0.07142857142857142,0.11764705882352941,0.0,0.0
24,1.0,shuffled0,3.775138734296537,62,62,-0.019826862119859266,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,1.0,random0,3.775138734296537,62,62,0.14298547852423885,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,2.0,w_res,3.775138734296537,62,62,0.8717106234642767,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,2.0,usage,3.775138734296537,62,62,6.2553729203439525,0.41935483870967744,0.41935483870967744,0.0,0.0,0.2857142857142857,0.5294117647058824,0.0,0.0
24,2.0,shuffled0,3.775138734296537,62,62,-0.03205881964775824,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
24,2.0,random0,3.775138734296537,62,62,0.29421995147582025,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
24,4.0,w_res,3.775138734296537,62,62,1.9427210169453775,0.06451612903225806,0.06451612903225806,0.0,0.0,0.03571428571428571,0.08823529411764706,0.016129032258064516,0.0
24,4.0,usage,3.775138734296537,62,62,13.203898049169972,0.967741935483871,0.967741935483871,0.03225806451612903,0.03333333333333333,0.9285714285714286,1.0,0.03225806451612903,0.03225806451612903
24,4.0,shuffled0,3.775138734296537,62,62,-0.03183659045926986,0.0,0.0,0.0,nan,0.0,0.0,0.04838709677419355,0.0
24,4.0,random0,3.775138734296537,62,62,0.6227971046201645,0.0,0.0,0.0,nan,0.0,0.0,0.04838709677419355,0.0
24,8.0,w_res,3.775138734296537,62,62,4.606343019393183,0.2903225806451613,0.2903225806451613,0.0,0.0,0.21428571428571427,0.35294117647058826,0.0,0.0
24,8.0,usage,3.775138734296537,62,62,21.164953493302868,1.0,1.0,0.08064516129032258,0.08064516129032258,1.0,1.0,0.08064516129032258,0.08064516129032258
24,8.0,shuffled0,3.775138734296537,62,62,0.0848100031575849,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
24,8.0,random0,3.775138734296537,62,62,1.393838893982672,0.0,0.0,0.0,nan,0.0,0.0,0.06451612903225806,0.0
24,16.0,w_res,3.775138734296537,62,62,9.428280368927986,0.8387096774193549,0.8387096774193549,0.0,0.0,0.7857142857142857,0.8823529411764706,0.0,0.0
24,16.0,usage,3.775138734296537,62,62,27.578724961127005,1.0,1.0,0.24193548387096775,0.24193548387096775,1.0,1.0,0.24193548387096775,0.24193548387096775
24,16.0,shuffled0,3.775138734296537,62,62,0.8821793833086568,0.0,0.0,0.0,nan,0.0,0.0,0.03225806451612903,0.0
24,16.0,random0,3.775138734296537,62,62,3.3061365119872557,0.11290322580645161,0.11290322580645161,0.03225806451612903,0.2857142857142857,0.14285714285714285,0.08823529411764706,0.08064516129032258,0.03225806451612903
24,32.0,w_res,3.775138734296537,62,62,12.190846950777116,0.9838709677419355,0.9838709677419355,0.0,0.0,1.0,0.9705882352941176,0.0,0.0
24,32.0,usage,3.775138734296537,62,62,33.02647857512197,1.0,1.0,0.5645161290322581,0.5645161290322581,1.0,1.0,0.5645161290322581,0.5645161290322581
24,32.0,shuffled0,3.775138734296537,62,62,3.4206283477044876,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
24,32.0,random0,3.775138734296537,62,62,5.634923706131596,0.3225806451612903,0.3225806451612903,0.0967741935483871,0.3,0.42857142857142855,0.23529411764705882,0.12903225806451613,0.0967741935483871
25,0.5,w_res,4.445463595440045,62,62,0.20746639467054798,0.0,0.0,0.0,nan,0.0,0.0,0.016129032258064516,0.0
25,0.5,usage,4.445463595440045,62,62,1.4892311096191406,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.058823529411764705,0.016129032258064516,0.0
