group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
C8_Singleton_L18_β⁻-emissio,18,u,0.0009025190956890583,0.012949087657034397,0.9998394846916199,0.0008841928291076328,0.0014102953343870972,-7.613196794409305e-06,2.872355951003163e-05,8.554865054775929,31.684812857290893,-0.004359998740255833,-0.0040550753474235535
C8_Singleton_L18_β⁻-emissio,18,delta,-0.00020194376702420413,0.04158132150769234,0.9999563097953796,0.043419396787066945,0.07968934109415379,0.0001411747924066731,0.0002293174768284693,-0.02306550952827422,-1.4962534383460546,-0.004359998740255833,-0.0040550753474235535
C8_Singleton_L18_β⁻-emissio,19,u,0.000262321496848017,0.010814858600497246,0.9998764991760254,0.0007547678022092441,0.0012056400294973245,-3.0708278018209967e-06,1.5151434708133388e-05,8.344184174357785,17.514830438924978,0.010079462081193924,0.010388602502644062
C8_Singleton_L18_β⁻-emissio,19,delta,0.002614842727780342,0.07204124331474304,0.9999179840087891,0.04417116418480873,0.08089101836117173,0.002090162351669278,0.003928406456212915,0.3445386070052685,0.13356057943563457,0.010079462081193924,0.010388602502644062
C8_Singleton_L18_β⁻-emissio,21,u,0.0004982334794476628,0.009445936419069767,0.9999154806137085,0.0006058061640942469,0.0009475826408362907,2.6529224010118922e-05,7.097006889106651e-05,9.329129244119976,6.646430197656495,0.004598756320774555,0.004764299839735031
C8_Singleton_L18_β⁻-emissio,21,delta,-0.009764816612005234,0.10110092163085938,0.9998782277107239,0.04339266723254696,0.07941626103941127,0.0008434256371401716,0.0013896854447540733,0.7266553841286815,-7.633550927398375,0.004598756320774555,0.004764299839735031
C8_Singleton_L18_β⁻-emissio,24,u,-7.477148756152019e-05,0.005542582366615534,0.9999592304229736,0.0003044503972887469,0.0004520797666569755,2.7927708106290084e-05,7.304338413538348e-05,11.586717143623398,-1.405983456270414,0.04956267401576042,0.050401993095874786
C8_Singleton_L18_β⁻-emissio,24,delta,-0.017296114936470985,0.14370451867580414,0.999850869178772,0.04601501462748274,0.08273094113646702,0.005055528295633849,0.009025538085054699,1.1808097614454796,-2.476488442570339,0.04956267401576042,0.050401993095874786
C8_Singleton_L18_β⁻-emissio,25,u,-0.0003657926572486758,0.004640653729438782,0.999965250492096,0.00023602257278980686,0.0003399695387679007,1.9410346249060238e-05,4.672874402240293e-05,12.95592015888187,-8.243208079912957,0.03573793172836304,0.036487847566604614
C8_Singleton_L18_β⁻-emissio,25,delta,-0.014585030265152454,0.16639161109924316,0.9998337626457214,0.050318639713805166,0.09026759879970964,0.005683811701601371,0.010191225102305163,1.2858763459202043,-1.988852152163438,0.03573793172836304,0.036487847566604614
C9_L19–L21_transitional_bid,18,u,-0.022440241649746895,0.08612492680549622,0.9924983978271484,0.01742547358298907,0.020932976581300278,0.0007685479904466774,0.0028821734757510046,3.2818767877474504,-8.052527643783982,-0.004359998740255833,-0.010474142618477345
C9_L19–L21_transitional_bid,18,delta,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.004359998740255833,-0.010474142618477345
C9_L19–L21_transitional_bid,19,u,-0.018373776227235794,0.08205711841583252,0.992574155330658,0.016395202446437905,0.01966989444272585,0.00027677274047164244,0.0008920334303492341,3.3381934418811126,-20.90788015929575,0.010079462081193924,0.002813712228089571
