experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,10,40520,48,48.0,0.8958333333333334,0.625,0.7413153353455193,0.80078125,0.625,0.5118665512892826,2.6959635416666665,3.4967447916666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,59805,48,48.0,0.97265625,0.75,0.7295991150512113,0.88671875,0.75,0.5474950613054893,2.6959635416666665,3.5826822916666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,68612,48,48.0,0.90234375,0.640625,0.7924234234179244,0.8125,0.640625,0.5201577480575754,2.6959635416666665,3.5084635416666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,101190,48,48.0,0.8746744791666666,0.625,0.7038411658854118,0.7587890625,0.625,0.5078983312920484,2.6959635416666665,3.4547526041666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,102028,48,48.0,0.8844401041666666,0.625,0.7186758430706343,0.7737630208333334,0.625,0.507666138829003,2.6959635416666665,3.4697265625,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,104215,48,48.0,0.8828125,0.625,0.7333451073966153,0.7864583333333334,0.625,0.5105537032497781,2.6959635416666665,3.482421875,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,135728,48,48.0,0.8671875,0.625,0.7093804187158304,0.7552083333333334,0.609375,0.5052078407061548,2.6959635416666665,3.451171875,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,143891,48,48.0,0.8723958333333334,0.625,0.7352221328708219,0.7825520833333334,0.625,0.507517759860686,2.6959635416666665,3.478515625,0.020833333333333332,1,False,True,graph,True
ablation_zero,10,148569,48,48.0,0.8782552083333334,0.625,0.7424050166512156,0.7805989583333334,0.625,0.5092030247219834,2.6959635416666665,3.4765625,0.020833333333333332,1,False,True,graph,True
ablation_zero,11,22932,48,48.0,0.5345052083333334,0.421875,0.5356800422687614,-0.162109375,-0.25,0.23268249260369597,2.6959635416666665,2.5338541666666665,0.0,0,False,True,graph,True
ablation_zero,11,33438,48,48.0,0.5716145833333334,0.4375,0.4970808374215783,-0.20052083333333334,-0.375,0.2603605511776137,2.6959635416666665,2.4954427083333335,0.0,0,False,True,graph,True
ablation_zero,11,59878,48,48.0,0.5325520833333334,0.4375,0.4465235065598014,-0.203125,-0.3125,0.2410935146593709,2.6959635416666665,2.4928385416666665,0.0,0,False,True,graph,True
ablation_zero,11,77813,48,48.0,0.54296875,0.4375,0.4555830249468047,-0.17578125,-0.296875,0.24183056514787005,2.6959635416666665,2.5201822916666665,0.0,0,False,True,graph,True
ablation_zero,11,107358,48,48.0,0.548828125,0.4375,0.45275944765055437,-0.205078125,-0.3125,0.24748481446846526,2.6959635416666665,2.4908854166666665,0.0,0,False,True,graph,True
ablation_zero,12,71563,48,48.0,0.9127604166666666,0.53125,1.0879874475651807,-0.6197916666666666,-0.453125,0.39006669433721575,2.6959635416666665,2.076171875,0.08333333333333333,4,False,True,graph,True
ablation_zero,12,83869,48,48.0,0.9036458333333334,0.5625,0.9951643666138846,-0.6223958333333334,-0.5,0.37318557763950516,2.6959635416666665,2.0735677083333335,0.0625,3,False,True,graph,True
ablation_zero,12,115685,48,48.0,0.9309895833333334,0.546875,1.1880240713209982,-0.6067708333333334,-0.421875,0.3906442167923931,2.6959635416666665,2.0891927083333335,0.08333333333333333,4,False,True,graph,True
ablation_zero,12,146578,48,48.0,0.9231770833333334,0.59375,1.1166199101867003,-0.6966145833333334,-0.390625,0.39153912609502245,2.6959635416666665,1.9993489583333333,0.10416666666666667,5,False,True,graph,True
ablation_zero,13,70603,48,48.0,0.5094401041666666,0.4375,0.40588848971546304,-0.1884765625,-0.125,0.22212846842494352,2.6959635416666665,2.5074869791666665,0.0,0,False,True,graph,True
ablation_zero,13,72758,48,48.0,0.4996744791666667,0.390625,0.4305644410059492,-0.2138671875,-0.15625,0.20727743259502032,2.6959635416666665,2.4820963541666665,0.0,0,False,True,graph,True
ablation_zero,13,108154,48,48.0,0.5218098958333334,0.4375,0.44189165944819836,-0.2333984375,-0.15625,0.2119261701901454,2.6959635416666665,2.4625651041666665,0.0,0,False,True,graph,True
ablation_zero,14,57525,48,48.0,0.57421875,0.4375,0.5513683187659859,0.013020833333333334,0.015625,0.2911390680844584,2.6959635416666665,2.708984375,0.0,0,False,True,graph,True
ablation_zero,15,27553,48,48.0,0.3697916666666667,0.3125,0.2763185667931308,-0.018229166666666668,-0.09375,0.17856841110241226,2.6959635416666665,2.677734375,0.020833333333333332,1,False,True,graph,True
ablation_zero,15,39942,48,48.0,0.3658854166666667,0.3125,0.2629585607589501,-0.018229166666666668,-0.125,0.1790458097826234,2.6959635416666665,2.677734375,0.020833333333333332,1,False,True,graph,True
ablation_zero,15,125632,48,48.0,0.3639322916666667,0.296875,0.26512504446207924,-0.021484375,-0.140625,0.17613029218849363,2.6959635416666665,2.6744791666666665,0.020833333333333332,1,False,True,graph,True
ablation_zero,16,45664,48,48.0,0.4544270833333333,0.34375,0.41175980965440423,0.0026041666666666665,0.0625,0.22437571282086424,2.6959635416666665,2.6985677083333335,0.020833333333333332,1,False,True,graph,True
ablation_zero,17,151157,48,48.0,0.6848958333333334,0.5,0.5631214553654547,0.4231770833333333,0.390625,0.41867935448903265,2.6959635416666665,3.119140625,0.041666666666666664,2,False,True,graph,True
ablation_zero,18,152973,48,48.0,0.4680989583333333,0.375,0.3860026827833106,-0.126953125,-0.140625,0.24232974246759556,2.6959635416666665,2.5690104166666665,0.0625,3,False,True,graph,True
ablation_zero,19,125912,48,48.0,0.58203125,0.484375,0.41954141829172725,0.12109375,0.171875,0.3550172015533697,2.6959635416666665,2.8170572916666665,0.0625,3,False,True,graph,True
ablation_zero,19,135640,48,48.0,0.5764973958333334,0.453125,0.4314412299490962,0.15462239583333334,0.171875,0.3530034989123909,2.6959635416666665,2.8505859375,0.0625,3,False,True,graph,True
ablation_zero,20,16317,48,48.0,0.6451822916666666,0.484375,0.5361646723007399,-0.462890625,-0.375,0.33850710111233967,2.6959635416666665,2.2330729166666665,0.041666666666666664,2,False,True,graph,True
ablation_zero,20,89162,48,48.0,0.6702473958333334,0.53125,0.5350035534342019,-0.4833984375,-0.4375,0.35357627213624937,2.6959635416666665,2.2125651041666665,0.0625,3,False,True,graph,True
