experiment_type,layer,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,16,24,24.0,0.5169270833333334,0.390625,0.4264898724469537,0.022135416666666668,0.0625,0.3584451522419389,0.3958333333333333,0.41796875,0.041666666666666664,1,False,True,graph,True
patching,17,48,48.0,0.7724609375,0.671875,0.5556889114669231,0.2672526041666667,0.28125,0.6568592193113797,0.3958333333333333,0.6630859375,0.08333333333333333,4,False,True,graph,True
patching,18,48,48.0,0.525390625,0.40625,0.5855450813591182,-0.24153645833333334,-0.03125,0.39340834762342575,0.3958333333333333,0.154296875,0.125,6,False,True,graph,True
patching,19,72,72.0,0.6888020833333334,0.546875,0.48975635459052064,0.10807291666666667,0.25,0.5691932303176128,0.3958333333333333,0.50390625,0.125,9,False,True,graph,True
patching,20,192,192.0,0.6878255208333334,0.640625,0.4703668622516252,-0.6552734375,-0.640625,0.5601536400251268,0.3958333333333333,-0.2594401041666667,0.140625,27,False,True,graph,True
patching,21,144,144.0,0.4320746527777778,0.34375,0.3161571377244935,0.05056423611111111,-0.046875,0.263515350393019,0.3958333333333333,0.4463975694444444,0.0,0,False,True,graph,True
patching,22,192,192.0,0.8444010416666666,0.6875,0.6143560131036446,-0.5182291666666666,-0.5625,0.5194164036791716,0.3958333333333333,-0.12239583333333333,0.13541666666666666,26,False,True,graph,True
patching,23,264,264.0,1.2563328598484849,1.09375,0.8491728462880062,-0.648733428030303,-0.71875,1.0664045786504706,0.3958333333333333,-0.2529000946969697,0.16666666666666666,44,False,True,graph,True
patching,24,264,264.0,0.7342566287878788,0.8125,0.46922107275514496,0.11399147727272728,0.0,0.6048564492698464,0.3958333333333333,0.5098248106060606,0.01893939393939394,5,False,True,graph,True
patching,25,240,240.0,0.8307291666666666,0.796875,0.5009973599627838,-0.5442708333333334,-0.6875,0.6513574182163272,0.3958333333333333,-0.1484375,0.0875,21,False,True,graph,True
