experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips
ablation_zero,25,37637,20,20.0,1.15,0.4375,1.7715020667129973,-0.903125,-0.375,0.3365649391770025,3.71875,2.815625,0.15,3
patching,10,126287,20,20.0,0.4765625,0.3125,0.40894538525945,0.2015625,0.234375,0.17482960685385704,3.71875,3.9203125,0.0,0
patching,10,154631,20,20.0,0.4765625,0.3125,0.40894538525945,0.2015625,0.234375,0.17482960685385704,3.71875,3.9203125,0.0,0
patching,10,159221,20,20.0,0.4765625,0.3125,0.40894538525945,0.2015625,0.234375,0.17482960685385704,3.71875,3.9203125,0.0,0
patching,11,1564,20,20.0,0.575,0.4375,0.5073878538263665,-0.3,-0.296875,0.31351286928451316,3.71875,3.41875,0.05,1
patching,11,2848,20,20.0,0.575,0.4375,0.5073878538263665,-0.3,-0.296875,0.31351286928451316,3.71875,3.41875,0.05,1
patching,12,1302,20,20.0,0.4453125,0.234375,0.7001582146153975,0.1890625,-0.0625,0.16412862571967962,3.71875,3.9078125,0.0,0
patching,12,43835,20,20.0,0.4453125,0.234375,0.7001582146153975,0.1890625,-0.0625,0.16412862571967962,3.71875,3.9078125,0.0,0
patching,12,146578,20,20.0,0.4453125,0.234375,0.7001582146153975,0.1890625,-0.0625,0.16412862571967962,3.71875,3.9078125,0.0,0
patching,13,3203,20,20.0,0.30625,0.25,0.21160803511756304,-0.19375,-0.1875,0.17648491865299862,3.71875,3.525,0.05,1
patching,13,12706,20,20.0,0.30625,0.25,0.21160803511756304,-0.19375,-0.1875,0.17648491865299862,3.71875,3.525,0.05,1
patching,13,50574,20,20.0,0.30625,0.25,0.21160803511756304,-0.19375,-0.1875,0.17648491865299862,3.71875,3.525,0.05,1
patching,14,34380,20,20.0,0.2203125,0.1875,0.16268808699875903,-0.0578125,-0.03125,0.06073209840801578,3.71875,3.6609375,0.0,0
patching,14,57525,20,20.0,0.2203125,0.1875,0.16268808699875903,-0.0578125,-0.03125,0.06073209840801578,3.71875,3.6609375,0.0,0
patching,14,114887,20,20.0,0.2203125,0.1875,0.16268808699875903,-0.0578125,-0.03125,0.06073209840801578,3.71875,3.6609375,0.0,0
patching,15,27553,8,8.0,0.9375,0.84375,0.6797452253812243,-0.421875,-0.28125,0.7605972520098787,3.83984375,3.41796875,0.125,1
patching,15,32893,17,17.0,0.5551470588235294,0.3125,0.6183759731826253,-0.34191176470588236,-0.1875,0.41046922310617223,3.6875,3.3455882352941178,0.058823529411764705,1
patching,15,111371,15,15.0,0.49583333333333335,0.3125,0.5871183537495006,-0.25416666666666665,-0.09375,0.11341069269457123,3.9625,3.7083333333333335,0.0,0
